Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Apr-06,Epizooty,1,0,0,0,0,0,0,859,0,0
May-06,Epizooty,4,0,0,0,0,0,0,1487,0,0
Jun-06,DROUGHT,10,0,0,0,0,0,0,101515,0,0
Jun-06,Epizooty,6,0,0,0,0,0,0,3150,0,0
Jun-06,PEAT,6,0,0,0,0,0,0,0,0,0
Jul-06,Epizooty,1,0,0,0,0,0,0,50,0,0
Jul-06,FLOOD,1,0,0,0,16,6,415,0,0,0
Aug-06,Epizooty,9,0,0,0,0,0,0,27215,0,0
Aug-06,FLOOD,11,4,6,0,1002,201,3208,0,0,0
Sep-06,Epizooty,4,0,0,0,0,0,0,1269,0,0
Oct-06,Epizooty,8,0,0,0,0,0,0,31399,0,0
Nov-06,Epizooty,9,0,0,0,0,0,0,3792,0,0
Dec-06,Epizooty,3,0,0,0,0,0,0,337,0,0
2007/00,DROUGHT,10,0,0,0,0,0,0,135686,0,0
2007/00,Epizooty,1,0,0,0,0,0,0,800,0,0
Jan-07,EPIDEMIC,22,7,0,0,0,0,82,0,0,0
Jan-07,Epizooty,9,0,0,0,0,0,0,3869,0,0
Jan-07,FLOOD,2,0,3,0,0,0,3,0,0,0
Jan-07,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Feb-07,EPIDEMIC,38,3,0,0,0,0,487,0,0,0
Feb-07,Epizooty,5,0,0,0,0,0,0,1840,0,0
Feb-07,FIRE,2,0,0,0,277,0,646,0,0,0
Feb-07,FLOOD,2,0,4,0,0,0,4,0,0,0
Mar-07,EPIDEMIC,31,9,0,0,0,0,446,0,0,0
Mar-07,Epizooty,7,0,0,0,0,0,0,1672,0,0
Mar-07,FLOOD,2,0,1,0,0,0,1,1,0,0
Mar-07,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Apr-07,EPIDEMIC,40,8,0,0,0,0,247,0,0,0
Apr-07,FLOOD,2,0,5,0,0,0,5,0,0,0
Apr-07,FOREST FIRE,5,0,0,0,0,0,0,0,0,0
May-07,Epizooty,3,0,0,0,0,0,0,215,0,0
Jun-07,Epizooty,1,0,0,0,0,0,0,33,0,0
Jul-07,EPIDEMIC,20,1,0,0,0,0,198,0,0,0
Jul-07,Epizooty,3,0,0,0,0,0,0,196,0,0
Jul-07,FLOOD,21,3,8,0,2024,44,26678,0,0,0
Jul-07,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jul-07,THUNDERSTORM,1,0,0,0,0,0,0,0,0,0
Aug-07,EPIDEMIC,13,0,0,0,0,0,48,0,0,0
Aug-07,Epizooty,6,0,0,0,0,0,0,4896,0,0
Aug-07,FLOOD,34,7,13,0,3556,23,21691,0,0,0
Sep-07,EPIDEMIC,5,0,0,0,0,0,5,0,0,0
Sep-07,Epizooty,5,0,0,0,0,0,0,1169,0,0
Sep-07,FLOOD,4,2,2,0,67,0,711,0,0,0
Sep-07,INTOXICATION,1,0,0,0,0,0,38,0,0,0
Oct-07,Epizooty,16,0,0,0,0,0,0,8764,0,0
Oct-07,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Oct-07,FOWL SMALLPOX,1,30,0,0,0,0,0,700,0,0
Nov-07,EPIDEMIC,16,3,0,0,0,0,263,0,0,0
Nov-07,Epizooty,5,0,0,0,0,0,0,7710,0,0
Nov-07,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Nov-07,INTOXICATION,1,0,0,0,0,0,342,0,0,0
Dec-07,Epizooty,8,0,0,0,0,0,0,1409,0,0
Dec-07,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Dec-07,FOWL SMALLPOX,1,4,0,0,0,0,0,252,0,0
2008/00,DROUGHT,34,0,0,0,0,0,0,375503,0,0
2008/00,Epizooty,2,0,0,0,0,0,0,2450,0,0
2008/00,FIRE,1,0,0,0,0,0,0,6,0,0
2008/00,FOWL SMALLPOX,1,1,0,0,0,0,0,78,0,0
Jan-08,EPIDEMIC,11,3,0,0,0,0,29,0,0,0
Jan-08,Epizooty,5,0,0,0,0,0,0,263,0,0
Jan-08,FIRE,1,0,0,0,0,0,0,0,0,0
Jan-08,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
Jan-08,INTOXICATION,1,0,0,0,0,0,10,0,0,0
Feb-08,EPIDEMIC,1,0,0,0,0,0,1,0,0,0
Feb-08,Epizooty,7,0,0,0,0,0,0,1411,0,0
Feb-08,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Mar-08,EPIDEMIC,70,12,0,0,0,0,765,0,0,0
Mar-08,Epizooty,7,0,0,0,0,0,0,1149,0,0
Mar-08,FIRE,1,0,0,0,153,0,0,362,0,0
Mar-08,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Apr-08,EPIDEMIC,51,14,0,0,0,0,246,0,0,0
Apr-08,FOREST FIRE,4,0,0,0,0,0,0,0,0,0
May-08,EPIDEMIC,47,0,0,0,0,0,74,0,0,0
May-08,Epizooty,2,0,0,0,0,0,0,510,0,0
Jun-08,EPIDEMIC,23,1,0,0,0,0,34,0,0,0
Jun-08,Epizooty,1,0,0,0,0,0,0,76,0,0
Jun-08,FIRE,1,0,0,0,0,0,0,0,0,0
Jun-08,FLOOD,2,6,0,0,0,0,0,0,0,0
Jul-08,Epizooty,6,0,0,0,0,0,0,11620,0,0
Jul-08,FLOOD,3,0,0,0,485,11,1540,0,0,0
Jul-08,FOWL SMALLPOX,1,0,0,0,0,0,0,6550,0,0
Aug-08,Epizooty,7,0,0,0,0,0,0,1637,0,0
Aug-08,FLOOD,3,0,0,0,126,14,574,0,0,0
Sep-08,EPIDEMIC,17,5,0,0,0,0,146,0,0,0
