Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Dec-95,FIRE,1,0,0,0,0,0,0,0,0,0
Dec-95,FLOOD,2,0,0,0,44,0,0,1250,0,0
1996/00,DROUGHT,3,0,0,0,0,0,0,7348,0,0
1996/00,PLAGUE,12,0,0,0,0,0,0,13,0,0
Apr-96,PLAGUE,2,5,0,0,0,0,0,184,0,0
Apr-96,RAIN,1,0,0,0,0,0,0,0,0,0
Jun-96,FLOOD,10,18,0,0,5,0,0,50000,13925,0
Jul-96,FLOOD,4,0,0,0,19,0,0,0,0,0
Jul-96,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jul-96,PLAGUE,6,0,0,0,0,0,0,0,0,0
Aug-96,FLOOD,8,0,0,0,3,0,0,153525,0,0
Aug-96,Land slide,1,0,0,0,0,0,0,0,205,0
Sep-96,CONFLICT,1,0,0,0,0,0,0,0,0,0
Sep-96,DROUGHT,144,0,0,0,0,0,0,1969900,0,0
Sep-96,FIRE,5,47,27,0,29,0,0,120,0,0
Sep-96,FLOOD,42,85,0,0,1450,0,0,342181,45050,0
Sep-96,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Sep-96,HAILSTORM,8,0,0,0,0,0,0,1233,0,0
Sep-96,HEAT WAVE,2,0,0,0,0,0,0,8,0,0
Sep-96,Land slide,8,22,0,0,4,0,0,11115,0,0
Sep-96,OTHER,3,0,0,0,0,0,0,4,0,0
Sep-96,PLAGUE,27,0,0,0,0,0,0,93969,0,0
Sep-96,RAIN,12,0,0,0,0,0,0,8864,0,0
Sep-96,STORM,1,0,0,0,0,0,0,0,0,0
Sep-96,THUNDERSTORM,1,0,0,0,10,0,0,0,0,0
Sep-96,WINDSTORM,2,0,0,0,0,0,0,12,0,0
Oct-96,FIRE,1,0,0,0,0,0,0,0,0,0
Oct-96,PLAGUE,2,0,0,0,0,0,0,0,0,0
Nov-96,FIRE,1,0,0,0,0,0,0,0,0,0
Nov-96,PLAGUE,1,0,0,0,0,0,0,0,0,0
Dec-96,FIRE,1,0,0,0,0,0,0,0,0,0
1997/00,PLAGUE,6,0,0,0,0,0,0,0,0,0
Jan-97,FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-97,PLAGUE,2,0,0,0,0,0,0,0,0,0
Feb-97,FIRE,1,0,0,0,0,0,0,0,0,0
Mar-97,FIRE,1,1,5,0,550,0,0,61592,0,0
May-97,DROUGHT,1,0,0,0,0,0,0,0,0,0
May-97,FIRE,1,0,0,0,0,0,0,0,0,0
May-97,FLOOD,2,4,0,0,0,0,0,0,0,0
May-97,PLAGUE,3,0,0,0,0,0,0,0,0,0
Jun-97,PLAGUE,12,0,0,0,0,0,0,0,0,0
Jul-97,FLOOD,1,0,0,0,0,0,0,1,0,0
Jul-97,PLAGUE,3,0,0,0,0,0,0,0,0,0
Aug-97,PLAGUE,1,0,0,0,0,0,0,0,0,0
Sep-97,DROUGHT,187,0,0,0,0,0,0,3208400,0,0
Sep-97,FIRE,2,52,37,0,18,0,0,0,0,0
Sep-97,FLOOD,16,8,0,0,37,0,0,67669,6174,0
Sep-97,HAILSTORM,2,0,0,0,0,0,0,4220,0,0
Sep-97,Land slide,3,6,2,0,5,0,0,385,275,0
