Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Mar-93,FLOOD,1,0,0,0,0,0,0,0,0,5
Mar-93,SNOWSTORM,1,0,0,0,0,0,0,0,0,30
Aug-93,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Oct-93,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-94,FLOOD,1,9,0,0,0,0,0,0,0,300
Mar-94,FLOOD,2,0,0,0,0,0,0,0,0,300
Nov-94,FLASH FLOOD,9,35,0,10,0,0,0,0,0,0
Nov-94,FLOOD,1,0,0,0,0,0,0,0,0,0
Nov-95,EARTHQUAKE,2,1,19,1,0,91,0,0,0,0
Nov-96,FLASH FLOOD,1,1,0,0,0,0,0,0,0,0
Feb-97,FLOOD,1,0,0,0,0,0,0,0,0,0
Oct-97,FLOOD,6,0,0,0,0,0,0,0,0,0
Jun-99,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Jul-99,DROUGHT,45,0,0,0,0,0,0,180000,0,0
Jul-99,FLOOD,1,0,0,0,0,0,0,0,0,0
Oct-99,DROUGHT,3,0,0,0,0,0,0,0,0,0
Oct-99,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
Jan-00,COLD WAVE,1,2,0,0,0,0,0,30,0,0
Jan-00,SNOWSTORM,16,7,0,0,0,0,0,180,0,0
Apr-00,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Jul-00,HEAT WAVE,10,0,0,0,0,0,0,32,0,0
Aug-00,DROUGHT,44,0,0,0,0,0,0,150000,0,0
Oct-00,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Oct-00,HEAT WAVE,1,0,0,0,0,0,0,0,0,0
Oct-00,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
Nov-00,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Apr-01,FLASH FLOOD,1,3,0,0,0,0,0,0,0,0
Dec-01,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Nov-02,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
