Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2001/00,EPIDEMIC,31,227,,,,,34353,160320,,
2001/00,FLASH FLOOD,17,,,,,,,54023,,
2001/00,FLOOD,44,90,,1,4565,,,2892448,,67666
2001/00,FOREST FIRE,2,,,,7,,,27,,
2001/00,LANDSLIDE,1,1,3,,,,,,,
2001/00,OTHER,1,3,,,,,,68,,
2001/00,PLAGUE,9,,,,,,,,,
2001/00,RAINS,4,,,,61,,,80410,,
2001/00,STORM,2,6,12,,,,,,,
2001/00,TROP. DEPRESS.,1,,,,,,,,,
2001/01,ACCIDENT,1,,,,,,,6,,
2001/01,CONFLICT MAN WILD FAUNA,1,6,,,,,,,,
2001/01,DROUGHT,30,,,,,,,88919,,
2001/01,FLASH FLOOD,3,,,,,,,,,
2001/01,FLOOD,18,50,,,260,3,,473305,,138091
2001/01,HEAT WAVE,2,,,,,,,,,
2001/01,PLAGUE,4,,,,,,,,,
2001/02,DROUGHT,2,,,,,,,28977,,
2001/02,EPIDEMIC,1,105,,,,,,47626,,
2001/02,FLASH FLOOD,8,2,,,116,,,41762,,
2001/02,FLOOD,8,5,,,5087,,,130219,3750,15500
2001/02,PLAGUE,4,,3,,,,,,,
2001/03,ACCIDENT,1,,,,,,,,,
2001/03,CONFLICT MAN WILD FAUNA,2,,,,,,,700,,
2001/03,FLASH FLOOD,9,,,,25,181,,81402,,
2001/03,FLOOD,6,20,,,,496,,205712,,
2001/03,RAINS,4,,,,,,,11151,,
2001/03,STORM,3,1,,,,647,,403,,
2001/03,STRONG WIND,1,,,,,,,,,
2001/03,TROP. DEPRESS.,7,3,,,130,,,,,
2001/04,FLOOD,2,33,,,250,,,171776,,
2001/04,PLAGUE,1,,,,,,,,,
2001/04,STORM,1,1,,,,,,,,
2001/05,CONFLICT MAN WILD FAUNA,2,,,,,,,,,
2001/05,EPIDEMIC,1,3,,,,,,58,,
2001/05,PLAGUE,1,,,,,,,,,
2001/06,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2001/08,CONFLICT MAN WILD FAUNA,2,,,,,,,,,
2001/08,DROUGHT,1,,,,,,,,,
2001/08,FIRE,1,,,,,22,,99,,
2001/09,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2001/09,OTHER,2,,,,,,,,,
2001/10,DROUGHT,3,,,,,,,707,,
2001/10,FOREST FIRE,1,,,,,,,,,
2001/10,PLAGUE,1,,,,,,,,,
2001/10,RAINS,1,57,3,,1800,,,15000,,
2001/11,CONFLICT MAN WILD FAUNA,1,,,1,,,,2,,
2001/11,FOREST FIRE,1,,,,,,,,,
2001/11,STORM,1,,,,,,,,,
2001/12,FLOOD,1,,,,,,,,,
2002/00,BIOLOGICAL,2,,,,,,,,,
2002/00,CONFLICT MAN WILD FAUNA,8,1,,,6,,,3,,
2002/00,DROUGHT,33,,,,,,343,857713,,
2002/00,EPIDEMIC,21,1025,,,,,42715,167813,,
2002/00,FIRE,2,,,,13,,,,,
2002/00,FLASH FLOOD,13,,,,336,,,37120,,
2002/00,FLOOD,15,6,,,,,,48078,,
2002/00,FOREST FIRE,5,,,,,,,131,,
2002/00,OTHER,1,,,,,,,7,,
2002/00,PLAGUE,10,,,,,,5,,,
2002/00,RAINS,3,,,,263,130,,10000,,
2002/00,TROP. DEPRESS.,1,,,,,,,220000,,
2002/01,ALLUVION,1,,,,,,,,,
2002/01,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2002/01,DROUGHT,13,10,,,,,,192642,,
2002/01,EPIDEMIC,4,51,,,,,2752,986,,
2002/01,PLAGUE,1,,,,,,,,,
2002/01,RAINS,1,,,,,,,,,
2002/02,ACCIDENT,1,5,,,,,,,,
2002/02,DROUGHT,5,1,,,,,,130807,,
2002/02,FLASH FLOOD,1,3,,,411,47,,,,
2002/02,FLOOD,2,27,,,,,,27444,,
2002/02,PLAGUE,2,,,,,,,,,
2002/02,RAINS,1,,,,3,,,,,
2002/03,BIOLOGICAL,1,,,,,,,,,
2002/03,CONFLICT MAN WILD FAUNA,2,,,,,,,,,
2002/03,DROUGHT,3,,,,,,,112813,,
2002/03,FLASH FLOOD,1,,,,,,,630,,
2002/03,FLOOD,1,20,,,,,,5394,,
2002/04,DROUGHT,3,,,,,,,61367,,
2002/04,FLASH FLOOD,1,,,,,,,70,,
2002/04,FLOOD,4,4,,,,,,70407,,
2002/04,PLAGUE,2,,,,,,,,,
2002/04,STORM,2,1,,,38,,,42,,
2002/04,STRONG WIND,1,4,,,,35,,,,
2002/05,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2002/05,DROUGHT,12,,,,,,,91235,,
2002/06,EPIDEMIC,9,55,,,,,,8521,,
2002/07,FLASH FLOOD,1,,,,,,,,,
2002/08,CONFLICT MAN WILD FAUNA,1,3,2,,,,,5,,
2002/08,FLOOD,1,,,,,,,1310,,
2002/08,PLAGUE,1,,,,,,,,,
2002/09,DROUGHT,2,,,,,,,44167,,
2002/09,PLAGUE,1,,,,,,,,,
2002/10,ACCIDENT,1,,,,,,,,,
2002/10,DROUGHT,1,,,,,,,15579,,
2002/10,EPIDEMIC,2,8,,,,,,4304,,
2002/10,FLASH FLOOD,1,3,8,,70,3725,,100000,,
2002/10,PLAGUE,3,,,,,,,,,
2002/10,STORM,3,5,10,4,1256,86,,6300,,
2002/11,ACCIDENT,1,3,,,,,,,,
2002/11,CYCLONE,2,,,,10,34,,,,
2002/11,FOREST FIRE,1,,,,4,,,,,
2002/11,STORM,3,,,,617,1771,,4462,,
2002/12,ALLUVION,1,4,,,14,,,,,
2002/12,DROUGHT,2,,,,,,,48050,,
2002/12,FLASH FLOOD,9,3,,,366,,,21329,,
2002/12,FLOOD,4,56,,,883,,,287052,,
2002/12,PLAGUE,1,,,,,,,,,
2002/12,RAINS,1,,,,491,,,,,
2002/12,TROP. DEPRESS.,13,10,18,,21073,,,27873,,
2003/00,ACCIDENT,1,3,,4,,,,,,
2003/00,CONFLICT MAN WILD FAUNA,10,24,9,,,,,,,
2003/00,DROUGHT,13,2,,,,,,50343,,
2003/00,EPIDEMIC,35,287,,,,,3508,218971,,
2003/00,FIRE,3,,,,11,,,,,
2003/00,FLASH FLOOD,19,,,,727,,,128216,,
2003/00,FLOOD,3,4,,,,,,70803,,
2003/00,FOREST FIRE,3,,,,32,,,,,
2003/00,HEAT WAVE,1,,,,,,36101,,,
2003/00,OTHER,1,,,,,,,23,,
2003/00,PLAGUE,14,,,,,,,148,,
2003/00,STORM,3,8,12,,131,,,25292,,
2003/01,DROUGHT,10,9,,,,,,301263,,
2003/01,EPIDEMIC,6,10,,,,,2855,7482,,
2003/01,FLASH FLOOD,1,,,,,,,,,
2003/01,FLOOD,4,6,,,5125,,5,26259,,
2003/01,FOREST FIRE,1,,,,,,,,,
2003/01,PLAGUE,5,,,,,,,,,
2003/01,RAINS,3,,,,,,,,,
2003/01,TROP. DEPRESS.,1,,,,360,,,,,
2003/02,DROUGHT,6,,,,,,,242631,,
2003/02,EPIDEMIC,2,6,,,,,,196,,
2003/02,FLASH FLOOD,2,,,,,,,3059,,
2003/02,PLAGUE,1,,,,,,,,,
2003/02,STORM,1,,,,,,,,,
2003/03,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2003/03,CYCLONE,16,7,11,,13436,4454,,105796,1857,
2003/03,DROUGHT,3,,,,,,,25000,,
2003/03,EPIDEMIC,1,3,,,,,482,,,
2003/03,FLASH FLOOD,3,,,,,,,,,
2003/03,FLOOD,7,134,,,102,,13043,209961,,491
2003/03,PLAGUE,1,,,,,,,,,
2003/03,RAINS,1,,,,,,,15000,,
2003/03,STORM,1,1,,,,2,,,,
2003/04,DROUGHT,8,,,,,,,370960,,
2003/04,EPIDEMIC,1,,,,,,,1597,,
2003/04,FLOOD,1,,,,,,,,,
2003/04,HEAT WAVE,1,,,,,,,,,
2003/05,DROUGHT,1,,,,,,,,,
2003/05,EPIDEMIC,1,1,,,,,,8,,
2003/06,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2003/06,DROUGHT,4,,,,,,,67500,,
2003/06,EPIDEMIC,6,112,,,,,,84245,,
2003/06,FLASH FLOOD,4,,,,146,,,9725,,
2003/06,PLAGUE,3,,,,,,,,,
2003/06,STRONG WIND,1,,,,131,,,,,
2003/07,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2003/07,EPIDEMIC,1,,,,,,,6276,,
2003/07,HEAT WAVE,2,,,,,,27094,,,
2003/07,PLAGUE,2,,,,,,,,,
2003/08,CONFLICT MAN WILD FAUNA,1,,9,,,,,,,
2003/08,PLAGUE,1,,,,,,,,,
2003/09,DROUGHT,2,,,,,,,2691,,
2003/09,FIRE,1,,,,1,,,,,
2003/09,HEAT WAVE,5,,,,,,89617,,,
2003/10,CONFLICT MAN WILD FAUNA,1,,,,,,,,,
2003/10,FLASH FLOOD,1,1,,,4146,,,64703,,
2003/10,PLAGUE,1,,,,,,,,,
2003/11,FIRE,2,,,,30,,,,,
2003/11,FOREST FIRE,1,,,,1,,,,,
2003/11,PLAGUE,1,,,,,,,,,
2003/11,STORM,1,1,,,,1,,,,
2003/11,STRONG WIND,1,,,,1,,,,,
2003/12,CONFLICT MAN WILD FAUNA,2,,,,,,,,,
2003/12,DROUGHT,1,,,,,,,,,
2003/12,EPIDEMIC,2,3,,,,,,1251,,
2003/12,STORM,1,,,,,,,1778,,
2003/12,STRONG WIND,5,2,33,,,450,,600,,3
2003/12,TROP. DEPRESS.,1,,,,,,,,,
2004/00,ACCIDENT,1,1,,,,,,,,
