Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2017/4/1,RAINSTORM,44,0,0,0,18,4634,0,0,0,0
2017/4/1,ROAD TRAFFIC ACCIDENT,1,1,0,6,0,0,0,0,0,0
2017/4/1,WINDSTORM,26,0,0,0,61,237,0,0,0,0
2017/5/1,BUILDING COLLAPSE,2,2,0,0,4,0,0,0,0,0
2017/5/1,DOMESTIC FIRE,13,1,0,0,3,2,0,0,0,0
2017/5/1,FLOOD,13,1,0,0,5,1299,0,0,0,0
2017/5/1,OTHER,1,0,0,0,0,0,0,0,0,0
2017/5/1,PEST AND INSECT INFESTATION,3,0,0,0,0,0,0,0,0,0
2017/5/1,RAINSTORM,37,4,6,0,14,2319,0,0,0,0
2017/5/1,WINDSTORM,9,2,1,0,0,35,0,0,0,0
2017/6/1,BUILDING COLLAPSE,2,2,0,0,3,0,0,0,0,0
2017/6/1,DISEASE EPIDEMICS,1,0,0,0,0,0,0,0,0,0
2017/6/1,DOMESTIC FIRE,17,1,0,0,5,5,0,0,0,0
2017/6/1,FLOOD,37,2,1,0,3,1080,0,0,0,0
2017/6/1,INDUSTRIAL FIRE,1,0,6,0,0,0,0,0,0,0
2017/6/1,RAINSTORM,36,2,2,0,38,183,0,0,0,0
2017/6/1,TIDAL WAVES,7,1,7,0,0,0,0,0,0,0
2017/6/1,WINDSTORM,3,0,0,0,0,3,0,0,0,0
2017/7/1,DISEASE EPIDEMICS,1,0,0,0,0,0,0,0,0,0
2017/7/1,DOMESTIC FIRE,16,0,0,0,8,12,0,0,0,0
2017/7/1,FLOOD,69,2,0,0,6,2164,0,0,0,0
2017/7/1,OTHER,2,2,0,0,0,0,0,0,0,0
2017/7/1,PEST AND INSECT INFESTATION,4,0,0,0,0,629,0,0,0,0
2017/7/1,RAINSTORM,32,1,3,0,2,1065,0,0,0,0
2017/7/1,ROAD TRAFFIC ACCIDENT,1,1,43,0,0,0,0,0,0,0
2017/7/1,WINDSTORM,1,0,0,0,0,1,0,0,0,0
2017/8/1,DOMESTIC FIRE,17,0,0,0,18,8,0,17,0,0
2017/8/1,DROUGHT,1,0,0,0,0,787,0,0,0,0
2017/8/1,FLOOD,12,0,10,0,1,142,0,0,0,0
2017/8/1,MARINE ACCIDENT,1,2,0,0,0,0,0,0,0,0
2017/8/1,OTHER,1,1,1,0,0,0,0,0,0,0
2017/8/1,PEST AND INSECT INFESTATION,3,0,0,0,0,0,0,0,0,0
2017/8/1,RAINSTORM,19,0,0,0,0,182,0,0,0,0
2017/8/1,WINDSTORM,3,0,0,0,0,6,0,0,0,0
2017/9/1,BUILDING COLLAPSE,1,0,0,0,0,2,0,0,0,0
2017/9/1,DOMESTIC FIRE,18,0,0,0,6,12,0,0,0,0
2017/9/1,EXPLOSION,1,0,1,0,0,1,0,0,0,0
2017/9/1,FLASH FLOOD,1,0,0,0,0,1,0,0,0,0
2017/9/1,FLOOD,20,0,4,0,0,422,0,0,0,0
2017/9/1,INDUSTRIAL FIRE,1,0,0,0,0,0,0,0,0,0
2017/9/1,RAINSTORM,19,0,1,0,0,102,0,0,0,0
2017/9/1,WINDSTORM,6,0,0,0,0,43,0,0,0,0
2017/10/1,BUILDING COLLAPSE,2,0,0,0,13,1,0,0,0,0
2017/10/1,DOMESTIC FIRE,34,1,0,0,9,55,0,0,0,0
2017/10/1,FLOOD,18,0,0,0,0,158,0,0,0,0
2017/10/1,MARINE ACCIDENT,1,3,0,0,0,0,0,0,0,0
2017/10/1,OTHER,1,3,0,0,0,0,0,0,0,0
2017/10/1,RAINSTORM,43,3,5,0,6,123,0,0,0,0
2017/10/1,ROAD TRAFFIC ACCIDENT,1,1,55,0,0,0,0,0,0,0
2017/10/1,WINDSTORM,2,0,0,0,0,0,0,0,0,0
2017/11/1,BUILDING COLLAPSE,1,1,0,0,0,0,0,0,0,0
2017/11/1,BUSH FIRE,2,0,0,0,0,0,0,0,0,0
2017/11/1,DOMESTIC FIRE,22,0,0,7,8,39,0,0,0,0
2017/11/1,FLOOD,8,0,0,0,0,65,0,0,0,0
2017/11/1,RAINSTORM,24,45,0,0,8,105,0,0,0,0
2017/11/1,ROAD TRAFFIC ACCIDENT,2,2,16,0,0,0,0,0,0,0
2017/11/1,THUNDERSTORM,1,0,0,0,0,1,0,0,0,0
2017/11/1,WINDSTORM,1,0,0,0,0,0,0,0,0,0
2017/12/1,BUSH FIRE,7,0,0,0,0,5,0,1,0,0
2017/12/1,DISEASE EPIDEMICS,2,2,0,0,0,0,0,0,0,0
2017/12/1,DOMESTIC FIRE,23,1,0,0,1,36,0,0,0,0
2017/12/1,FLOOD,1,0,0,0,3,0,0,603,0,0
2017/12/1,OTHER,1,4,24,0,0,0,0,0,0,0
2017/12/1,RAINSTORM,5,0,0,0,1,23,0,0,0,0
2017/12/1,STORM,1,0,0,0,0,3,0,0,0,0
2017/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2017/12/1,RAINSTORM,1,0,0,0,0,3,0,0,0,0
2017/12/1,DOMESTIC FIRE,1,0,0,0,0,0,0,9,0,0
2017/12/1,DOMESTIC FIRE,1,0,0,0,1,0,0,0,0,0
2017/12/1,FLOOD,1,0,0,0,0,112,0,0,0,0
2018/1/1,RAINSTORM,1,0,0,0,0,0,0,0,0,0
2018/2/1,RAINSTORM,1,0,0,0,0,0,0,0,0,0
2018/4/1,BUSH FIRE,3,0,0,0,3,0,0,0,0,0
2018/4/1,DOMESTIC FIRE,1,0,0,0,0,5,0,0,0,0
2018/4/1,FLOOD,10,0,1,0,2,40,0,0,0,0
2018/4/1,RAINSTORM,2,0,0,0,0,893,0,0,0,0
2018/4/1,WINDSTORM,8,0,0,0,0,129,0,0,0,0
2018/5/1,FLOOD,4,0,0,0,0,0,0,0,0,0
2018/5/1,RAINSTORM,1,0,0,0,0,1,0,0,0,0
2018/5/1,STORM,1,6,0,150,0,2,0,0,0,0
2018/6/1,DOMESTIC FIRE,1,0,0,0,0,0,0,0,0,0
2018/6/1,FLOOD,4,0,0,0,0,67,0,0,0,0
2018/6/1,WINDSTORM,1,0,0,0,0,1,0,0,0,0
2018/7/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2018/7/1,INDUSTRIAL FIRE,1,0,1,0,0,0,0,0,0,0
2018/7/1,OTHER,1,0,0,0,0,0,0,0,0,0
2019/1/1,BUSH FIRE,1,0,0,0,0,0,0,0,0,0
2019/1/1,RAINSTORM,1,0,0,0,31,0,0,0,0,0
2019/4/1,DOMESTIC FIRE,1,0,0,0,1,0,0,0,0,0
2019/7/1,DOMESTIC FIRE,1,0,0,0,1,0,0,0,0,0
2019/9/1,DOMESTIC FIRE,1,0,0,0,1,0,0,0,0,0
2019/9/1,FLOOD,1,0,0,0,2,0,0,0,0,0
2019/10/1,FLOOD,7,0,0,0,57,0,0,0,0,0
2019/10/1,WINDSTORM,3,0,0,0,3,0,0,0,0,0
2019/11/1,DOMESTIC FIRE,3,0,0,0,3,0,0,0,0,0
2019/11/1,WINDSTORM,1,0,0,0,1,0,0,0,0,0
2019/12/1,DOMESTIC FIRE,1,0,0,0,1,0,0,0,0,0
2019/12/1,FLOOD,1,0,0,0,13,0,0,0,0,0
2019/12/1,INDUSTRIAL FIRE,1,0,0,0,1,0,0,0,0,0
2019/12/1,WINDSTORM,1,0,0,0,2,0,0,0,0,0
2020/1/1,BUSH FIRE,3,0,0,0,0,0,0,0,0,0
2020/1/1,DOMESTIC FIRE,12,1,0,0,1,14,0,0,0,0
2020/1/1,INDUSTRIAL FIRE,1,0,0,0,0,0,0,0,0,0
2020/1/1,RAINSTORM,9,0,2,0,0,10,0,0,0,0
2020/2/1,BUSH FIRE,14,0,0,0,0,0,0,0,0,0
2020/2/1,DOMESTIC FIRE,26,2,4,0,4,26,0,0,0,0
2020/2/1,ROAD TRAFFIC ACCIDENT,1,2,7,0,0,0,0,0,0,0
2020/2/1,WINDSTORM,3,0,0,0,0,6,0,0,0,0
2020/3/1,BUSH FIRE,1,0,0,0,0,0,0,0,0,0
2020/3/1,DOMESTIC FIRE,16,0,0,0,0,19,0,0,0,0
2020/3/1,FLOOD,8,0,0,0,0,379,0,0,0,0
2020/3/1,RAINSTORM,6,0,3,0,20,122,0,0,0,0
2020/3/1,WINDSTORM,6,0,3,0,88,8,0,0,0,0
2020/4/1,BUILDING COLLAPSE,1,0,0,0,0,1,0,0,0,0
2020/4/1,DOMESTIC FIRE,14,3,0,0,7,10,0,0,0,0
2020/4/1,FLOOD,7,1,0,0,34,42,0,0,0,0
2020/4/1,RAINSTORM,39,0,0,0,0,677,0,0,0,0
2020/4/1,WINDSTORM,13,0,3,0,0,62,0,0,0,0
2020/5/1,BUILDING COLLAPSE,3,3,2,0,1,2,0,0,0,0
2020/5/1,DOMESTIC FIRE,25,0,1,0,152,26,0,0,0,0
2020/5/1,FLOOD,9,0,0,0,0,154,0,0,0,0
2020/5/1,INDUSTRIAL FIRE,1,0,0,0,0,1,0,0,0,0
2020/5/1,LAKE/RIVER ACCIDENT,1,1,0,0,0,0,0,0,0,0
2020/5/1,OTHER,1,0,0,0,0,5,0,0,0,0
2020/5/1,PEST AND INSECT INFESTATION,1,0,0,0,0,179,0,0,0,0
2020/5/1,RAINSTORM,29,1,0,0,2,581,0,0,0,0
2020/5/1,TIDAL WAVES,1,0,0,0,10,0,0,0,0,0
2020/5/1,WINDSTORM,9,1,4,0,187,570,0,0,0,0
2020/6/1,BUILDING COLLAPSE,2,0,0,0,1,1,0,0,0,0
2020/6/1,BUSH FIRE,2,0,0,0,3,0,0,0,0,0
2020/6/1,DOMESTIC FIRE,11,4,1,0,4,7,0,0,0,0
2020/6/1,FLOOD,26,1,0,0,6,323,0,0,0,0
2020/6/1,LAKE/RIVER ACCIDENT,1,1,0,0,0,0,0,0,0,0
2020/6/1,RAINSTORM,17,0,3,0,0,417,0,0,0,0
2020/6/1,TIDAL WAVES,1,0,0,0,0,35,0,0,0,0
2020/6/1,WINDSTORM,9,0,0,0,1,148,0,0,0,0
2020/7/1,COMMERCIAL FIRE,1,0,0,0,0,0,0,0,0,0
2020/7/1,DOMESTIC FIRE,16,2,0,0,2,18,0,0,0,0
2020/7/1,INDUSTRIAL FIRE,1,0,0,0,0,0,9,9,0,0
2020/7/1,RAINSTORM,4,0,3,0,0,80,0,0,0,0
2020/7/1,WINDSTORM,2,0,0,0,1,1,0,0,0,0
2020/8/1,COMMERCIAL FIRE,2,0,0,0,0,1,0,0,0,0
2020/8/1,DISEASE EPIDEMICS,1,0,0,0,1,0,0,0,0,0
2020/8/1,DOMESTIC FIRE,21,1,0,0,0,76,0,0,0,0
2020/8/1,FLOOD,8,3,19,0,1,123,0,0,0,0
2020/8/1,INDUSTRIAL FIRE,3,0,0,0,0,2,0,0,0,0
2020/8/1,RAINSTORM,1,1,0,0,0,0,0,0,0,0
2020/8/1,WINDSTORM,2,0,0,0,0,54,0,0,0,0
2020/9/1,BUILDING COLLAPSE,1,0,0,0,0,1,0,0,0,0
2020/9/1,DOMESTIC FIRE,22,0,1,0,9,17,0,0,0,0
2020/9/1,FLOOD,11,0,0,1,0,2346,0,0,0,0
2020/9/1,OTHER,1,0,0,0,0,236,0,0,0,0
2020/9/1,WINDSTORM,3,0,0,0,8,2,0,0,0,0
2020/10/1,BUILDING COLLAPSE,12,12,9,1,19,1,0,0,0,0
2020/10/1,BUSH FIRE,2,0,0,0,0,0,0,0,0,0
2020/10/1,DOMESTIC FIRE,42,4,7,0,11,140,0,0,0,0
2020/10/1,DROUGHT,1,0,0,0,0,6,0,0,0,0
2020/10/1,FLASH FLOOD,1,0,0,0,0,61,0,0,0,0
2020/10/1,FLOOD,31,7,1,0,0,2387,0,0,0,0
2020/10/1,INDUSTRIAL FIRE,2,0,0,0,0,0,0,0,0,0
2020/10/1,OTHER,4,7,21,0,0,0,0,0,0,0
2020/10/1,RAINSTORM,42,0,0,0,1,546,0,0,0,0
2020/10/1,WINDSTORM,7,1,0,0,5,5,0,0,0,0
2020/11/1,BUILDING COLLAPSE,2,0,0,0,2,1,0,0,0,0
2020/11/1,BUSH FIRE,14,0,0,0,0,3,0,0,0,0
2020/11/1,DOMESTIC FIRE,34,1,3,0,15,33,0,0,0,0
2020/11/1,DROUGHT,1,0,0,0,0,6,0,0,0,0
2020/11/1,FLOOD,10,7,0,0,0,234,0,0,0,0
2020/11/1,INDUSTRIAL FIRE,1,0,0,0,1,0,0,0,0,0
2020/11/1,MARINE ACCIDENT,1,0,0,0,0,0,0,0,0,0
2020/11/1,OTHER,1,0,0,0,0,0,0,0,0,0
2020/11/1,RAINSTORM,7,0,0,0,0,18,0,0,0,0
2020/11/1,ROAD TRAFFIC ACCIDENT,1,2,22,0,0,0,0,0,0,0
