Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
1987/9/1,FIRE,2,6,0,0,0,0,0,0,0,0
1987/9/1,FLOOD,4,0,0,0,0,0,0,0,0,0
1987/10/1,EARTHQUAKE,5,0,0,0,12,0,0,0,0,0
1987/10/1,FIRE,1,0,0,0,0,0,0,0,0,0
1987/10/1,FLOOD,37,83,6,0,2992,3148,0,0,350000,0
1987/11/1,EARTHQUAKE,5,0,0,0,485,0,0,2425,0,0
1987/11/1,FIRE,3,0,0,0,0,0,0,0,0,0
1987/11/1,FLOOD,8,0,0,0,0,20000,0,0,0,0
1987/12/1,EARTHQUAKE,4,0,0,0,0,0,0,0,0,0
1987/12/1,FIRE,2,5,3,0,0,0,0,0,0,0
1987/12/1,FLOOD,2,0,0,0,0,0,0,0,0,0
1988/1/1,EARTHQUAKE,13,0,0,0,0,0,0,0,0,0
1988/1/1,FIRE,2,0,0,0,0,0,0,0,0,0
1988/1/1,FLOOD,3,1,0,0,0,31,0,0,0,0
1988/2/1,ACCIDENT,3,6,1,0,0,0,0,0,0,0
1988/2/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1988/2/1,EXPLOSION,2,0,10,0,0,0,0,0,0,0
1988/2/1,FIRE,5,0,0,0,0,0,0,0,0,0
1988/2/1,FLOOD,13,0,0,1,0,530,0,0,0,0
1988/3/1,ACCIDENT,5,22,8,0,0,0,0,0,0,0
1988/3/1,EARTHQUAKE,4,0,24,0,700,0,0,6530,0,0
1988/3/1,FLOOD,21,4,0,0,0,0,0,0,0,0
1988/4/1,ACCIDENT,1,1,0,0,0,0,0,0,0,0
1988/4/1,EARTHQUAKE,7,0,0,0,0,0,0,0,0,0
1988/4/1,FIRE,1,0,0,0,0,0,0,0,0,0
1988/4/1,FLOOD,29,4,0,0,0,3658,0,0,0,0
1988/5/1,ACCIDENT,5,13,9,0,0,0,0,0,0,0
1988/5/1,FIRE,3,0,0,0,0,0,0,0,0,0
1988/5/1,FLOOD,15,23,0,0,0,96,0,0,0,0
1988/6/1,EARTHQUAKE,4,0,0,0,0,0,0,0,0,0
1988/6/1,FLOOD,22,45,3,0,200,70,0,0,0,0
1988/7/1,ACCIDENT,3,19,17,0,0,0,0,0,0,0
1988/7/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
1988/7/1,FIRE,1,0,1,0,0,0,0,0,0,0
1988/7/1,FLOOD,41,60,0,0,0,367,0,0,40000,0
1988/7/1,LANDSLIDE,1,16,0,0,0,0,0,0,0,0
1988/8/1,ACCIDENT,6,13,22,0,0,0,0,0,0,0
1988/8/1,EARTHQUAKE,13,5,0,0,0,0,0,10500,0,0
1988/8/1,FIRE,3,7,0,0,0,0,0,0,0,0
1988/8/1,FLOOD,20,176,86,70,0,133,0,150000,0,0
1988/9/1,ACCIDENT,4,44,50,0,0,0,0,0,0,0
1988/9/1,EARTHQUAKE,9,0,0,0,0,0,0,0,0,0
1988/9/1,EXPLOSION,1,3,0,0,0,0,0,0,0,0
1988/9/1,FIRE,3,0,0,0,0,0,0,0,0,0
1988/9/1,FLOOD,5,0,0,0,3,3,0,0,0,0
1988/10/1,ACCIDENT,10,65,51,0,0,0,0,0,0,0
1988/10/1,EARTHQUAKE,6,0,0,0,0,250,0,0,0,0
1988/10/1,FLOOD,3,0,0,0,0,0,0,0,0,0
1988/11/1,ACCIDENT,5,18,12,0,0,0,0,0,0,0
1988/11/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
1988/11/1,FIRE,5,0,0,0,0,0,0,0,0,0
1988/11/1,FLOOD,15,0,0,0,0,0,0,0,0,0
1988/12/1,ACCIDENT,5,15,26,0,0,0,0,0,0,0
1988/12/1,EARTHQUAKE,10,0,7,0,0,405,0,0,0,0
1988/12/1,EXPLOSION,2,1,0,0,0,0,0,0,0,0
1988/12/1,FIRE,2,1,0,0,0,0,0,0,0,0
1988/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
1989/1/1,ACCIDENT,6,29,14,0,0,0,0,0,0,0
1989/1/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
1989/1/1,FLOOD,2,5,11,0,0,0,0,0,0,0
1989/2/1,ACCIDENT,3,11,4,0,0,0,0,0,0,0
1989/2/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1989/2/1,FIRE,1,0,0,0,0,0,0,0,0,0
1989/2/1,FLOOD,1,0,0,0,0,0,0,0,0,0
1989/3/1,ACCIDENT,14,78,73,0,0,0,0,0,0,0
1989/3/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
1989/3/1,EXPLOSION,2,9,13,0,0,0,0,0,0,0
1989/3/1,FIRE,2,0,0,0,0,2,0,0,0,0
1989/3/1,FLOOD,9,0,0,0,0,422,0,0,0,0
1989/4/1,ACCIDENT,14,38,59,0,0,0,0,0,0,0
1989/4/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
1989/4/1,EXPLOSION,2,2,12,0,0,0,0,0,0,0
1989/4/1,FIRE,5,1,1,0,0,0,0,0,0,0
1989/4/1,FLOOD,11,0,0,0,0,7835,0,30000,0,0
1989/5/1,ACCIDENT,22,83,36,0,0,0,0,0,0,0
1989/5/1,EARTHQUAKE,4,100,17,0,0,0,0,217,0,200
1989/5/1,FIRE,3,0,0,0,0,0,0,0,0,0
1989/5/1,FLOOD,5,1,0,0,0,60,0,0,0,0
1989/6/1,ACCIDENT,11,49,98,0,0,0,0,0,0,0
1989/6/1,EARTHQUAKE,5,0,18,0,27,80,0,0,0,0
1989/6/1,FIRE,3,0,0,0,0,1,0,0,0,0
1989/7/1,ACCIDENT,16,59,74,0,0,0,0,0,0,0
1989/7/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
1989/7/1,EXPLOSION,1,3,0,0,0,0,0,0,0,0
1989/7/1,FLOOD,12,14,0,0,0,25,0,0,0,0
1989/8/1,ACCIDENT,16,75,112,0,0,0,0,0,2,0
1989/8/1,EARTHQUAKE,7,10,0,0,0,0,0,0,0,0
1989/8/1,EXPLOSION,1,4,2,0,17,0,0,0,0,0
1989/8/1,FIRE,2,3,4,0,0,0,0,0,0,0
1989/8/1,FLOOD,21,7,1,0,0,490,0,0,0,0
1989/9/1,ACCIDENT,9,75,47,0,0,0,0,0,0,0
1989/9/1,EARTHQUAKE,14,5,0,0,0,0,0,0,0,0
1989/9/1,EXPLOSION,2,13,0,0,0,0,0,0,0,0
1989/9/1,FIRE,2,2,0,0,0,0,0,0,0,0
1989/9/1,FLOOD,3,0,0,0,0,0,0,0,0,0
1989/10/1,ACCIDENT,4,8,26,0,0,0,0,0,0,0
1989/10/1,EARTHQUAKE,3,0,0,0,0,0,0,1500,0,0
1989/10/1,FIRE,1,0,0,0,0,0,0,0,0,0
1989/11/1,ACCIDENT,1,2,0,0,0,0,0,0,0,0
1989/11/1,EARTHQUAKE,3,2,0,0,0,0,0,0,0,0
1989/11/1,FIRE,1,0,0,0,0,50,0,0,0,0
1989/11/1,FLOOD,10,0,0,0,0,0,0,0,0,0
1989/12/1,ACCIDENT,6,22,11,0,0,0,0,0,0,0
1989/12/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
1989/12/1,EXPLOSION,2,6,4,0,0,0,0,0,0,0
1989/12/1,FIRE,6,0,36,0,0,40,0,0,0,0
1989/12/1,FLOOD,26,31,0,0,0,1612,0,0,0,0
1990/1/1,ACCIDENT,7,22,80,0,0,0,0,0,0,0
1990/1/1,EARTHQUAKE,4,0,0,0,0,0,0,0,0,0
1990/1/1,FIRE,3,0,3,0,0,0,0,0,0,0
1990/2/1,ACCIDENT,2,6,0,0,0,0,0,0,0,0
1990/2/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
1990/2/1,EXPLOSION,3,8,1,0,0,0,0,3,0,0
1990/2/1,FIRE,4,9,14,0,0,1,0,0,0,0
1990/2/1,FLOOD,11,34,0,0,0,0,0,10000,0,0
1990/2/1,LANDSLIDE,1,21,0,0,0,0,0,0,0,0
1990/3/1,ACCIDENT,4,13,5,0,0,0,0,0,0,0
1990/3/1,EARTHQUAKE,1,0,0,0,0,4,0,0,0,0
1990/3/1,EXPLOSION,2,9,16,0,0,0,0,0,0,0
1990/3/1,FIRE,3,0,0,0,0,0,0,0,0,0
1990/3/1,FLOOD,5,0,0,0,0,0,0,0,0,0
1990/4/1,ACCIDENT,3,9,8,0,0,0,0,0,0,0
1990/4/1,EARTHQUAKE,8,0,0,0,0,0,0,0,0,0
1990/4/1,EXPLOSION,1,1,0,0,1,0,0,0,0,0
1990/4/1,FIRE,2,0,1,0,0,0,0,0,0,0
1990/4/1,FLOOD,18,10,0,0,0,341,0,0,0,0
1990/4/1,OTHER,1,2,0,0,0,0,0,0,0,0
1990/4/1,STRUCTURE,1,1,2,0,0,0,0,0,0,0
1990/5/1,ACCIDENT,4,21,31,0,0,0,0,0,0,0
1990/5/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1990/5/1,EXPLOSION,2,10,1,0,0,0,0,0,0,0
1990/5/1,FIRE,2,3,0,0,0,0,0,0,0,0
1990/5/1,FLOOD,2,0,0,0,0,5,0,0,0,0
1990/5/1,LANDSLIDE,1,2,1,0,0,0,0,0,0,0
1990/6/1,ACCIDENT,3,22,15,0,0,0,0,0,0,0
1990/6/1,EARTHQUAKE,16,40000,0,0,0,200,0,710000,0,500000
1990/6/1,FIRE,2,0,0,0,0,0,0,0,0,0
1990/6/1,LANDSLIDE,1,1,7,2,0,0,0,0,0,0
1990/7/1,ACCIDENT,4,20,42,0,0,0,0,0,0,0
1990/7/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
1990/7/1,FIRE,3,1,0,0,0,0,0,0,0,0
1990/7/1,FLOOD,3,0,0,0,0,10,0,0,0,0
1990/7/1,LANDSLIDE,1,0,2,0,0,0,0,0,0,0
1990/7/1,OTHER,1,3,0,0,0,0,0,0,0,0
1990/8/1,ACCIDENT,4,19,52,0,0,0,0,0,0,0
1990/8/1,EARTHQUAKE,11,0,0,0,0,258,0,0,0,0
1990/8/1,FLOOD,1,0,0,0,0,0,0,0,0,0
1990/9/1,ACCIDENT,4,61,54,0,0,0,0,0,0,0
1990/9/1,EARTHQUAKE,8,0,0,0,0,0,0,0,0,0
1990/9/1,EXPLOSION,1,2,0,0,0,0,0,0,0,0
1990/9/1,FIRE,1,0,0,0,0,0,0,0,0,0
1990/10/1,ACCIDENT,3,8,2,8,0,0,0,0,0,0
1990/10/1,EARTHQUAKE,12,0,0,0,0,0,0,0,0,0
1990/10/1,FIRE,2,0,0,0,0,0,0,0,0,0
1990/10/1,FLOOD,1,2,0,0,0,10,0,0,0,0
1990/11/1,ACCIDENT,3,37,67,0,0,0,0,0,0,0
1990/11/1,EARTHQUAKE,3,2,80,0,0,150,0,21000,160,0
1990/11/1,FIRE,4,4,0,0,0,1,0,0,0,0
1990/11/1,FLOOD,2,1,0,0,0,0,0,0,0,0
1990/12/1,ACCIDENT,2,3,21,0,0,0,0,0,0,0
1990/12/1,EARTHQUAKE,8,0,16,0,0,4,0,0,0,0
1990/12/1,FIRE,2,0,0,0,0,0,0,0,0,0
1990/12/1,FLOOD,7,1,0,0,0,8,0,0,0,0
1990/12/1,OTHER,2,4,1,0,0,0,0,0,0,0
1991/1/1,ACCIDENT,1,11,11,0,0,0,0,0,0,0
1991/1/1,ACCIDENT,6,41,150,0,0,0,0,0,0,0
1991/1/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1991/1/1,FIRE,1,0,0,0,0,0,0,0,0,0
1991/1/1,FLOOD,12,8,0,0,0,2307,0,0,0,0
1991/1/1,OTHER,2,3,0,0,0,0,0,0,0,0
1991/2/1,ACCIDENT,7,26,41,4,0,0,0,0,0,0
1991/2/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1991/2/1,EXPLOSION,1,1,1,0,1,0,0,0,0,0
1991/2/1,FIRE,3,3,1,0,2,0,0,0,0,0
1991/2/1,FLOOD,15,0,0,0,0,149,0,0,0,0
1991/2/1,OTHER,1,2,0,0,0,0,0,0,0,0
1991/3/1,ACCIDENT,4,25,13,0,0,0,0,0,0,0
1991/3/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1991/3/1,EXPLOSION,1,0,1,0,0,0,0,0,0,0
1991/3/1,FLOOD,40,3,0,12,0,447,0,0,0,0
1991/4/1,ACCIDENT,2,40,6,0,0,0,0,0,0,0
1991/4/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
1991/4/1,FIRE,2,1,3,0,0,0,0,0,0,0
1991/4/1,FLOOD,31,236,5,0,0,196,0,0,0,0
1991/4/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1991/5/1,ACCIDENT,6,26,29,0,0,0,0,0,0,0
1991/5/1,EARTHQUAKE,9,0,0,0,0,0,0,0,0,0
1991/5/1,FIRE,1,0,0,0,0,0,0,0,0,0
1991/5/1,FLOOD,32,6,0,0,0,88,0,0,0,0
1991/5/1,HAILSTORM,1,1,0,0,0,0,0,0,0,0
1991/5/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1991/6/1,ACCIDENT,10,28,107,0,0,0,0,0,0,0
1991/6/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
1991/6/1,EXPLOSION,1,1,1,0,0,0,0,0,0,0
1991/6/1,FIRE,1,0,0,0,0,0,0,0,0,0
1991/6/1,FLOOD,6,0,0,0,0,10,0,0,0,0
1991/6/1,THUNDER STORM,3,6,3,0,0,0,0,0,0,0
1991/7/1,ACCIDENT,6,35,44,0,0,0,0,0,0,0
1991/7/1,EARTHQUAKE,12,0,2,0,0,2,0,0,0,0
1991/7/1,EXPLOSION,1,8,5,0,0,0,0,0,0,0
1991/7/1,FIRE,3,10,0,0,0,0,0,0,0,0
1991/7/1,FLOOD,3,0,0,0,0,25,0,0,0,0
1991/7/1,OTHER,1,5,3,0,0,0,0,0,0,0
1991/7/1,STRUCTURE,1,3,0,0,0,0,0,0,0,0
1991/7/1,THUNDER STORM,1,1,1,0,0,0,0,0,0,0
1991/8/1,ACCIDENT,5,39,35,0,0,0,0,0,0,0
1991/8/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
1991/8/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1991/8/1,FIRE,1,3,0,0,0,0,0,0,0,0
1991/8/1,FLOOD,1,0,0,0,0,0,0,0,0,0
1991/8/1,OTHER,1,3,0,0,0,0,0,0,0,0
1991/8/1,STRUCTURE,1,1,2,0,0,0,0,0,0,0
1991/9/1,ACCIDENT,8,41,66,0,0,0,0,0,0,0
1991/9/1,EARTHQUAKE,7,0,0,0,0,0,0,0,0,0
1991/9/1,FLOOD,4,0,0,0,0,0,0,0,0,0
1991/9/1,OTHER,1,2,0,0,0,0,0,0,0,0
1991/10/1,ACCIDENT,9,77,113,0,0,0,0,0,0,0
1991/10/1,EARTHQUAKE,14,0,0,0,0,0,0,0,0,0
1991/10/1,FLOOD,11,28,0,0,0,0,0,14,0,0
1991/11/1,ACCIDENT,7,38,27,0,0,0,0,0,0,0
1991/11/1,EARTHQUAKE,29,2,59,0,45,0,0,2951,0,0
1991/11/1,FLOOD,5,0,0,0,0,0,0,0,0,0
1991/12/1,ACCIDENT,4,28,37,0,0,0,0,0,0,0
1991/12/1,EARTHQUAKE,16,0,0,0,0,0,0,0,0,0
1991/12/1,EXPLOSION,2,3,6,0,0,0,0,0,0,0
1991/12/1,FLOOD,75,326,0,0,0,3206,0,0,0,0
1991/12/1,OTHER,3,9,0,0,0,0,0,0,0,0
1991/12/1,STORM,1,22,0,0,0,0,0,0,0,0
1992/1/1,ACCIDENT,4,17,48,0,0,0,0,0,0,0
1992/1/1,AVALANCHE,1,5,0,0,0,0,0,0,0,0
1992/1/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
1992/1/1,EXPLOSION,1,3,0,0,0,0,0,0,0,0
1992/1/1,FIRE,2,0,0,0,0,0,0,0,0,0
1992/1/1,FLOOD,11,11,0,0,10,585,0,0,0,0
1992/1/1,FROST,2,4,0,0,0,0,0,0,0,0
1992/1/1,OTHER,5,22,1,0,0,0,0,0,0,0
1992/1/1,STRUCTURE,1,2,1,0,0,0,0,0,0,0
1992/2/1,ACCIDENT,9,36,32,0,0,0,0,0,0,0
1992/2/1,AVALANCHE,1,2,0,0,0,0,0,0,0,0
1992/2/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1992/2/1,FLOOD,32,0,0,0,0,86,0,0,0,0
1992/2/1,STRUCTURE,1,7,2,0,1,0,0,0,0,0
1992/3/1,ACCIDENT,2,4,0,0,0,0,0,0,0,0
1992/3/1,EARTHQUAKE,7,5,51,0,0,500,0,4050,0,0
1992/3/1,EXPLOSION,1,2,0,0,0,0,0,0,0,0
1992/3/1,FLOOD,6,0,0,0,0,0,0,0,0,0
1992/4/1,ACCIDENT,9,34,61,0,0,0,0,0,0,0
1992/4/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
1992/4/1,EXPLOSION,2,4,5,0,1,0,0,0,0,0
1992/4/1,FLOOD,41,4,9,0,0,700,0,0,0,0
1992/5/1,ACCIDENT,8,53,61,0,0,0,0,0,0,0
1992/5/1,EARTHQUAKE,9,0,0,0,0,0,0,0,0,0
1992/5/1,FLOOD,93,13,13,0,0,6672,0,0,0,0
1992/5/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1992/5/1,STORM,1,0,0,0,0,0,0,0,0,0
1992/5/1,THUNDER STORM,2,4,2,0,0,0,0,0,0,0
1992/6/1,ACCIDENT,10,58,64,0,0,0,0,0,0,0
1992/6/1,EARTHQUAKE,11,0,0,0,0,0,0,0,0,0
1992/6/1,FIRE,5,4,66,0,0,0,0,0,0,0
1992/6/1,FLOOD,20,21,0,0,0,200,0,0,0,0
1992/6/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1992/6/1,STORM,1,0,0,0,0,0,0,0,0,0
1992/6/1,THUNDER STORM,2,2,2,0,0,0,0,0,0,0
1992/7/1,ACCIDENT,14,74,145,0,0,0,0,0,0,0
1992/7/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
1992/7/1,EXPLOSION,1,2,0,0,0,0,0,0,0,0
1992/7/1,FIRE,2,0,3,0,0,1,0,0,0,0
1992/7/1,FLOOD,15,51,6,0,0,285,0,0,0,0
1992/7/1,THUNDER STORM,2,2,0,0,0,1,0,0,0,0
1992/8/1,ACCIDENT,7,30,27,0,0,0,0,0,0,0
1992/8/1,EARTHQUAKE,12,0,0,0,0,0,0,0,0,0
1992/8/1,FIRE,3,2,0,0,0,0,0,0,0,0
1992/8/1,FLOOD,10,2,4,0,0,0,0,0,0,0
1992/8/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1992/8/1,OTHER,4,8,0,0,0,0,0,0,0,0
1992/8/1,STORM,1,0,0,0,0,0,0,0,0,0
1992/8/1,STRUCTURE,1,1,2,0,0,0,0,0,0,0
1992/8/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1992/9/1,ACCIDENT,7,45,83,0,0,0,0,0,0,0
1992/9/1,EARTHQUAKE,20,1,3,0,0,0,0,0,0,0
1992/9/1,FIRE,1,0,0,0,0,0,0,0,0,0
1992/9/1,FLOOD,8,3,0,0,0,0,0,0,0,0
1992/10/1,ACCIDENT,5,19,55,0,0,0,0,0,0,0
1992/10/1,EARTHQUAKE,10,0,0,0,0,0,0,0,0,0
1992/10/1,EXPLOSION,1,3,10,0,1,10,0,0,0,0
1992/10/1,FIRE,5,4,4,0,0,0,0,0,0,0
1992/10/1,FLOOD,27,3,10,0,0,16,0,0,0,0
1992/10/1,LEAK,1,5,0,0,0,0,0,0,0,0
1992/10/1,OTHER,1,2,0,0,0,0,0,0,0,0
1992/11/1,ACCIDENT,10,64,112,0,0,0,0,0,0,0
1992/11/1,EARTHQUAKE,11,0,0,0,0,0,0,0,0,0
1992/11/1,FLOOD,6,30,3,0,0,650,0,0,0,0
1992/11/1,STORM,1,0,0,0,0,0,0,0,0,0
1992/12/1,ACCIDENT,7,45,58,18,0,0,0,0,5,0
1992/12/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
1992/12/1,FIRE,3,0,0,0,0,3,0,0,0,0
1992/12/1,FLOOD,53,3,0,0,0,7384,0,0,0,0
1992/12/1,LANDSLIDE,2,1,0,0,0,0,0,0,0,0
1992/12/1,STORM,1,0,0,0,0,0,0,3700,0,0
1992/12/1,STRUCTURE,1,7,3,0,0,0,0,0,0,0
1993/1/1,ACCIDENT,14,43,48,0,0,0,4,0,0,0
1993/1/1,EARTHQUAKE,18,0,3,0,0,700,0,1003,0,0
1993/1/1,EPIDEMIC,1,8,0,0,0,0,0,0,0,0
1993/1/1,EXPLOSION,1,6,0,0,0,0,0,0,0,0
1993/1/1,FIRE,4,5,0,0,0,1,0,0,0,0
1993/1/1,FLOOD,48,4,2,0,20,4303,0,0,0,0
1993/1/1,LANDSLIDE,2,3,0,0,0,0,0,0,0,0
1993/1/1,OTHER,4,11,0,0,0,0,0,0,0,0
1993/2/1,ACCIDENT,8,32,19,0,0,0,0,0,0,0
1993/2/1,AVALANCHE,1,9,0,0,0,0,0,0,0,0
1993/2/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
1993/2/1,EXPLOSION,1,2,3,0,0,0,0,0,0,0
1993/2/1,FIRE,2,0,0,0,0,4,0,0,0,0
1993/2/1,FLOOD,96,243,0,600,340,10093,0,0,0,0
1993/2/1,LIQUEFACTION,1,0,0,0,0,0,0,0,0,0
1993/2/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
1993/3/1,ACCIDENT,6,16,28,0,0,0,0,0,0,0
1993/3/1,EARTHQUAKE,12,0,0,0,0,0,0,0,0,0
1993/3/1,EXPLOSION,1,5,2,0,0,0,0,0,0,0
1993/3/1,FLOOD,27,319,16,61,0,4880,0,0,0,0
1993/3/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1993/3/1,OTHER,3,0,0,0,0,0,0,0,0,0
1993/3/1,STORM,1,0,0,0,0,0,0,0,0,0
1993/3/1,THUNDER STORM,1,2,0,0,0,0,0,0,0,0
1993/4/1,ACCIDENT,17,40,58,0,0,0,0,0,5,0
1993/4/1,EARTHQUAKE,15,0,0,0,0,0,0,0,0,0
1993/4/1,FIRE,3,0,0,0,0,0,0,0,0,0
1993/4/1,FLOOD,23,3,0,2,820,1704,3,8000,0,0
1993/4/1,OTHER,4,9,12,0,0,0,0,0,0,0
1993/4/1,STORM,1,1,0,0,0,0,0,0,0,0
1993/5/1,ACCIDENT,16,28,66,0,0,0,0,0,0,0
1993/5/1,EARTHQUAKE,18,0,0,0,0,75,0,0,0,0
1993/5/1,FIRE,4,6,0,0,0,0,0,0,0,0
1993/5/1,FLOOD,52,18,446,0,16387,9257,850,18198,0,0
1993/5/1,OTHER,5,3,0,0,0,54,0,0,0,0
1993/5/1,STORM,1,2,0,0,0,0,0,0,0,0
1993/6/1,ACCIDENT,25,91,120,4,0,0,1,0,0,0
1993/6/1,EARTHQUAKE,19,24,49,0,0,0,0,4000,0,0
1993/6/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1993/6/1,FIRE,9,0,0,0,0,0,0,0,0,0
1993/6/1,FLOOD,8,0,0,0,15,7,0,0,0,0
1993/6/1,OTHER,4,6,6,0,0,0,0,0,0,0
1993/7/1,ACCIDENT,18,62,101,0,0,0,0,0,0,0
1993/7/1,EARTHQUAKE,20,0,0,0,0,0,0,0,0,0
1993/7/1,EXPLOSION,1,2,0,0,0,0,0,0,0,0
1993/7/1,FIRE,3,0,0,0,0,0,0,0,0,0
1993/7/1,FLOOD,21,0,0,0,0,534,0,0,0,0
1993/7/1,STORM,2,0,0,0,0,0,0,0,0,0
1993/7/1,STRUCTURE,1,6,0,0,0,0,0,0,0,0
1993/7/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
1993/8/1,ACCIDENT,18,58,31,0,0,0,0,0,0,0
1993/8/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
1993/8/1,EXPLOSION,4,4,19,0,0,0,0,0,0,0
1993/8/1,FIRE,8,0,0,0,0,0,0,0,0,0
1993/8/1,FLOOD,25,6,0,0,57,140,11,0,0,0
1993/8/1,OTHER,4,9,0,0,0,0,0,0,0,0
1993/8/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1993/9/1,ACCIDENT,11,42,48,0,0,0,0,0,0,0
1993/9/1,EARTHQUAKE,17,0,0,0,0,0,0,0,0,0
1993/9/1,EXPLOSION,3,8,90,0,0,0,0,0,0,0
1993/9/1,FIRE,4,0,1,0,0,0,0,0,0,0
1993/9/1,FLOOD,10,6,0,0,0,469,0,0,0,0
1993/9/1,OTHER,3,0,0,0,0,0,0,0,0,0
1993/9/1,STORM,1,0,0,0,0,0,0,0,0,0
1993/10/1,ACCIDENT,11,39,71,0,0,0,0,0,0,0
1993/10/1,EARTHQUAKE,20,0,0,0,0,1570,0,0,0,0
1993/10/1,FIRE,6,0,0,0,1,0,0,0,0,0
1993/10/1,FLOOD,25,2,0,0,0,1765,0,0,0,0
1993/10/1,HAILSTORM,1,1,0,0,0,0,0,0,0,0
1993/10/1,OTHER,1,3,0,0,0,0,0,0,0,0
1993/11/1,ACCIDENT,23,102,71,0,0,0,0,0,0,0
1993/11/1,EARTHQUAKE,17,0,0,0,0,0,0,0,0,0
1993/11/1,EXPLOSION,1,1,0,0,0,0,0,0,0,0
1993/11/1,FIRE,4,3,3,0,0,0,0,0,0,0
1993/11/1,FLOOD,19,3,8,0,2405,3030,0,0,12000,0
1993/11/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
1993/11/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1993/11/1,OTHER,3,5,2,0,0,0,0,0,0,0
1993/12/1,ACCIDENT,30,75,105,3,0,0,0,0,0,0
1993/12/1,EARTHQUAKE,21,0,0,0,0,0,0,0,0,0
1993/12/1,EXPLOSION,2,0,7,0,0,1,0,0,0,0
1993/12/1,FIRE,18,4,15,0,1,5,0,0,0,0
1993/12/1,FLOOD,4,0,0,0,0,0,0,0,0,0
1993/12/1,LANDSLIDE,3,0,0,0,2,0,0,0,0,0
1993/12/1,LEAK,1,0,0,0,0,0,0,0,0,0
1993/12/1,OTHER,1,3,0,0,0,0,0,0,0,0
1993/12/1,STRUCTURE,2,0,0,0,0,0,0,0,0,0
1994/1/1,ACCIDENT,16,62,170,0,0,0,0,0,0,0
1994/1/1,EARTHQUAKE,21,3,120,0,0,132,0,0,0,0
1994/1/1,EXPLOSION,1,1,1,0,0,0,0,0,0,0
1994/1/1,FIRE,19,2,4,0,1,1,0,0,0,0
1994/1/1,FLOOD,11,1,0,0,0,100,0,0,0,0
1994/1/1,STRUCTURE,1,0,2,0,0,0,0,0,0,0
1994/1/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1994/2/1,ACCIDENT,24,75,96,0,0,0,0,0,0,0
1994/2/1,EARTHQUAKE,31,15,0,0,200,1718,0,1500,0,0
1994/2/1,EXPLOSION,1,3,4,0,0,0,0,0,0,0
1994/2/1,FIRE,10,0,0,0,0,1,0,0,0,0
1994/2/1,FLOOD,5,0,0,0,0,160,0,0,0,0
1994/2/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1994/2/1,OTHER,1,3,0,0,0,0,0,0,0,0
1994/2/1,STRUCTURE,1,1,0,0,0,0,0,0,0,0
1994/3/1,ACCIDENT,8,16,42,0,0,0,0,0,0,0
1994/3/1,EARTHQUAKE,30,1,28,0,0,2650,0,15010,0,0
