Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
1998/6/1,OTHER,1,0,0,0,0,0,0,0,0,0
1998/6/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
1998/8/1,CONFLICT MAN WILD FAUNA,3,0,0,0,0,0,0,0,0,0
1998/8/1,FIRE,1,0,0,0,14,0,0,115,0,0
1998/8/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1998/8/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
1998/9/1,DROUGHT,1,0,0,0,0,0,0,43960,0,9604
1998/9/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
1998/10/1,CONFLICT MAN WILD FAUNA,3,0,0,0,0,0,0,0,0,0
1998/11/1,FLASH FLOOD,1,0,0,0,0,0,0,14000,0,0
1998/12/1,FLOOD,1,0,0,0,0,0,3149,0,0,0
1998/12/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
1999/1/1,CONFLICT MAN WILD FAUNA,5,53,0,0,0,0,0,0,0,0
1999/1/1,DROUGHT,21,0,0,0,0,0,0,164449,0,0
1999/1/1,EPIDEMIC,5,76,0,0,0,0,0,9182,0,0
1999/1/1,FLASH FLOOD,14,0,0,0,0,0,0,54450,0,0
1999/1/1,FLOOD,20,0,0,0,14,0,169660,41750,0,0
1999/1/1,PLAGUE,4,0,0,0,0,0,0,0,0,0
1999/1/1,RAINS,1,0,0,0,0,0,0,0,0,0
1999/1/1,ALLUVION,7,5,0,0,25,0,1525,3710,0,2228
1999/1/1,EPIDEMIC,10,25,0,0,0,0,0,20658,0,0
1999/1/1,FLASH FLOOD,6,0,0,0,0,0,1136,2202,0,0
1999/1/1,FLOOD,15,8,0,0,200,1,74985,34430,0,825
1999/2/1,ALLUVION,1,0,0,0,0,18,0,0,0,0
1999/2/1,EPIDEMIC,1,0,0,0,0,0,0,11,0,0
1999/2/1,FLASH FLOOD,2,11,0,0,28,1199,1017,18011,0,2095
1999/2/1,FLOOD,6,4,0,0,305,0,4305,11920,0,190
1999/3/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
1999/3/1,FLASH FLOOD,1,0,0,0,0,0,0,1315,0,0
1999/3/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
1999/3/1,RAINS,1,0,0,0,0,0,0,0,0,0
1999/4/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
1999/4/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
1999/4/1,RAINS,1,0,0,0,37,0,0,0,0,0
1999/5/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
1999/11/1,FIRE,1,0,0,0,300,0,0,0,0,0
2000/1/1,ACCIDENT,1,2,0,6,0,0,0,0,0,0
2000/1/1,ALLUVION,1,0,0,0,0,0,0,0,0,0
2000/1/1,CONFLICT MAN WILD FAUNA,5,1,3,0,0,0,0,0,0,0
2000/1/1,DROUGHT,20,0,0,0,0,0,0,103666,0,0
2000/1/1,EPIDEMIC,13,140,0,0,0,0,0,112919,0,0
2000/1/1,FIRE,2,0,0,0,500,0,0,1000,0,0
2000/1/1,FLASH FLOOD,6,0,0,0,0,0,0,0,0,0
2000/1/1,FLOOD,12,0,0,0,0,0,0,12437,2542,0
2000/1/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2000/1/1,HEAT WAVE,1,0,0,0,0,0,0,0,0,0
2000/1/1,PLAGUE,13,0,0,0,0,0,0,0,0,0
2000/1/1,RAINS,1,0,0,0,0,0,0,0,0,0
2000/1/1,STORM,1,1,7,0,1575,0,0,0,0,0
2000/1/1,STRONG WIND,2,6,5,0,2,0,0,850,0,0
2000/1/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2000/1/1,EPIDEMIC,1,102,0,0,0,0,0,630,0,0
2000/1/1,FLASH FLOOD,1,1,0,0,455,190,0,10089,0,0
2000/1/1,FLOOD,4,12,0,0,1693,0,1783,111851,0,180
2000/1/1,RAINS,2,0,0,0,41,20,0,0,0,0
2000/1/1,STRONG WIND,1,0,0,0,23,0,0,0,0,0
2000/2/1,CYCLONE,16,57,0,1,18455,919,7135,26101,0,3010
2000/2/1,DROUGHT,1,0,0,0,0,0,0,7109,0,0
2000/2/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
2000/2/1,EPIDEMIC,3,0,0,0,0,0,0,6800,0,0
2000/2/1,FLASH FLOOD,6,3,0,0,120,0,0,18041,0,0
2000/2/1,FLOOD,35,332,0,0,7285,679,406,930692,314388,66965
2000/2/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2000/2/1,STORM,1,0,0,0,0,0,0,0,0,0
2000/2/1,STRONG WIND,1,0,0,0,0,0,0,0,0,0
