Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2005/3/1,FIRE,2,0,0,0,0,0,0,0,16,0
2005/3/1,PLAGUE,38,0,0,0,0,0,0,0,0,0
2005/4/1,CONFLICT,6,0,0,0,0,0,0,57000,45749,0
2005/4/1,FIRE,3,0,0,0,24,0,0,0,11,0
2005/4/1,FLOOD,7,71,0,0,1248,8,0,13417,0,0
2005/4/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2005/4/1,PLAGUE,22,0,0,0,0,0,0,0,0,0
2005/5/1,CONFLICT,1,0,0,0,0,0,0,0,0,0
2005/5/1,FLOOD,3,59,0,0,0,0,0,0,0,0
2005/5/1,PLAGUE,29,0,0,0,0,0,0,0,0,0
2005/6/1,CONFLICT,2,0,0,0,0,0,0,0,0,0
2005/6/1,DROUGHT,2,0,0,0,0,0,0,590500,0,0
2005/6/1,FIRE,1,0,0,0,0,0,0,0,1290,0
2005/6/1,HAILSTORM,1,0,0,0,0,0,0,763,0,0
2005/6/1,PLAGUE,31,0,0,0,0,0,0,0,0,0
2005/7/1,CONFLICT,2,0,0,0,0,0,0,0,80000,0
2005/7/1,FIRE,1,0,0,0,0,0,0,89,0,0
2005/7/1,PLAGUE,24,0,0,0,0,0,0,0,0,0
2005/8/1,CONFLICT,1,73,45,0,0,0,0,80000,0,0
2005/8/1,FIRE,1,1,1,0,0,0,0,0,0,0
2005/8/1,FLOOD,12,6,1,0,83,0,0,5785,0,0
2005/8/1,PLAGUE,68,0,0,0,0,0,0,0,0,0
2005/9/1,CONFLICT,1,0,0,0,0,0,0,0,0,0
2005/9/1,DROUGHT,222,0,0,0,0,0,0,3022517,0,0
2005/9/1,EARTHQUAKE,3,0,0,0,0,0,0,6384,0,0
2005/9/1,FIRE,32,5,14,0,1,0,0,79,0,0
2005/9/1,FLOOD,122,158,0,0,798,151,0,895670,3559,0
2005/9/1,FOREST FIRE,2,0,0,0,66,0,0,0,0,0
2005/9/1,FROST,4,0,0,0,0,0,0,7560,0,0
2005/9/1,HAILSTORM,5,1,1,0,0,0,0,0,0,0
2005/9/1,Land slide,10,6,0,0,1000,1,0,340,4075,0
2005/9/1,PLAGUE,95,0,0,0,0,0,0,0,0,0
2005/10/1,FIRE,3,0,0,0,214,0,0,0,0,0
2005/10/1,PLAGUE,21,0,0,0,0,0,0,0,0,0
2005/11/1,FLOOD,1,0,0,0,0,0,0,4000,0,0
2005/11/1,PLAGUE,46,0,0,0,0,0,0,0,0,0
2005/12/1,CONFLICT,3,0,0,0,0,0,0,40000,6566,0
2005/12/1,FIRE,1,0,0,0,0,0,0,0,0,0
2005/12/1,FLOOD,13,162,0,0,5780,76,0,119050,162508,0
2005/12/1,HAILSTORM,2,0,0,0,17,0,0,0,1363,0
2005/12/1,Land slide,1,6,0,0,46,0,0,0,20700,0
2005/12/1,PLAGUE,30,0,0,0,0,0,0,0,0,0
2005/12/1,SNOWSTORM,1,0,0,0,0,0,0,763,0,0
2006/1/1,PLAGUE,10,0,0,0,0,0,0,0,0,0
2006/1/1,DROUGHT,1,0,0,0,0,0,0,1500000,0,0
2006/1/1,FLOOD,1,364,0,0,0,0,0,0,21523,0
2006/1/1,PLAGUE,8,0,0,0,0,0,0,0,0,0
2006/2/1,CONFLICT,3,0,0,0,0,0,0,127000,3000,0
2006/2/1,FIRE,3,2,0,0,88,0,0,0,0,0
2006/2/1,PLAGUE,40,0,0,0,0,0,0,0,0,0
2006/2/1,WINDSTORM,1,2,0,0,0,0,0,20,0,0
2006/3/1,FIRE,1,0,0,0,29,0,0,0,480,0
2006/3/1,PLAGUE,28,0,0,0,0,0,0,0,0,0
2006/4/1,CONFLICT,1,2,0,0,0,0,0,0,0,0
2006/4/1,FIRE,1,0,0,0,12,0,0,0,0,0
2006/4/1,PLAGUE,28,0,0,0,0,0,0,0,0,0
2006/5/1,CONFLICT,2,0,0,0,0,0,0,15223,0,0
2006/5/1,FLOOD,1,0,0,0,0,1,0,0,0,0
2006/5/1,Land slide,1,0,0,0,0,0,0,0,0,0
2006/5/1,PLAGUE,48,0,0,0,0,0,0,0,0,0
2006/6/1,CONFLICT,5,104,0,0,0,0,0,34000,0,0
2006/6/1,FIRE,2,0,11,0,100,0,0,0,1505,0
2006/6/1,PLAGUE,22,0,0,0,0,0,0,0,0,0
2006/7/1,CONFLICT,2,0,0,0,0,0,0,6050,0,0
2006/7/1,FIRE,2,4,0,0,0,0,0,1,7,0
2006/7/1,FLOOD,1,0,0,0,0,0,0,6375,0,0
2006/7/1,PLAGUE,48,0,0,0,0,0,0,0,0,0
2006/8/1,CONFLICT,3,20,18,0,124,0,0,2003,0,0
2006/8/1,FLOOD,21,23,0,0,460,0,0,135694,48536,0
2006/8/1,Land slide,4,0,0,0,15,0,0,0,2490,0
2006/8/1,PLAGUE,46,0,0,0,0,0,0,0,0,0
2006/9/1,CONFLICT,8,3,0,0,0,0,0,55000,0,0
2006/9/1,DROUGHT,184,0,0,0,0,0,0,6136343,0,0
2006/9/1,FIRE,8,3,0,0,10,0,0,772,0,0
2006/9/1,FLOOD,119,495,34,0,3117,14,0,1220855,129689,0
2006/9/1,HAILSTORM,7,0,0,0,0,0,0,3,0,0
2006/9/1,Land slide,14,85,0,0,0,0,0,19277,214,0
2006/9/1,PLAGUE,219,0,0,0,0,0,0,0,0,0
2006/9/1,WINDSTORM,1,0,0,0,0,0,0,55,0,0
2006/10/1,CONFLICT,3,0,0,0,0,0,0,1350,0,0
2006/10/1,FIRE,1,0,0,0,0,0,0,0,6,0
2006/10/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2006/10/1,PLAGUE,112,0,0,0,0,0,0,0,0,0
2006/11/1,CONFLICT,1,0,0,0,0,0,0,800,0,0
2006/11/1,FIRE,2,0,0,0,26,0,0,0,0,0
2006/11/1,PLAGUE,134,0,0,0,0,0,0,0,0,0
2006/12/1,CONFLICT,5,4,0,0,0,0,0,95700,0,0
2006/12/1,EARTHQUAKE,1,0,0,0,0,0,0,11000,0,0
2006/12/1,FIRE,1,3,2,0,0,0,0,0,0,0
2006/12/1,FLOOD,22,723,231,0,2781,5,0,392133,29029,0
2006/12/1,Land slide,7,3,5,0,75,3,0,11876,2945,0
2006/12/1,PLAGUE,71,0,0,0,0,0,0,0,0,0
2007/1/1,PLAGUE,7,0,0,0,0,0,0,0,0,0
2007/1/1,FIRE,5,0,0,0,5,0,0,0,5,0
2007/1/1,FLOOD,6,0,0,0,0,0,0,161,12990,0
2007/1/1,Land slide,1,0,0,0,0,0,0,180,0,0
2007/1/1,PLAGUE,18,0,0,0,0,0,0,0,0,0
2007/2/1,CONFLICT,2,4,0,0,0,0,0,0,0,0
2007/2/1,HAILSTORM,2,0,0,0,268,0,0,92901,0,0
2007/2/1,PLAGUE,79,0,0,0,0,0,0,0,0,0
2007/2/1,WINDSTORM,1,0,0,0,0,0,0,0,0,0
2007/3/1,CONFLICT,1,0,0,0,6,0,0,69,0,0
2007/3/1,FIRE,6,3,1,0,61,0,0,120,0,0
2007/3/1,FLOOD,2,6,0,0,0,0,0,0,0,0
2007/3/1,PLAGUE,65,0,0,0,0,0,0,0,0,0
2007/4/1,CONFLICT,1,2,0,0,0,0,0,0,0,0
2007/4/1,FIRE,1,0,0,0,14,0,0,0,0,0
2007/4/1,FLOOD,1,0,0,0,0,0,0,560,0,0
2007/4/1,Land slide,2,0,0,0,0,0,0,893,333,0
2007/4/1,PLAGUE,76,0,0,0,0,0,0,0,0,0
2007/5/1,FIRE,1,0,0,0,0,0,0,0,0,0
2007/5/1,Land slide,1,1,0,0,0,0,0,0,0,0
2007/5/1,PLAGUE,53,0,0,0,0,0,0,0,0,0
2007/6/1,FIRE,1,0,0,0,0,0,0,0,145,0
2007/6/1,FLOOD,4,8,0,0,0,0,0,2,500,0
2007/6/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2007/6/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2007/6/1,Land slide,1,0,0,0,0,0,0,0,400,0
2007/6/1,PLAGUE,37,0,0,0,0,0,0,0,0,0
2007/7/1,CONFLICT,1,0,0,0,0,0,0,0,0,0
2007/7/1,PLAGUE,71,0,0,0,0,0,0,0,0,0
2007/7/1,WINDSTORM,3,0,0,0,174,0,0,2420,0,0
2007/8/1,CONFLICT,1,0,0,0,0,0,0,0,0,0
2007/8/1,FIRE,1,0,0,0,0,0,0,0,0,0
2007/8/1,FLOOD,20,4,4,0,14,4,0,76996,51920,0
2007/8/1,Land slide,1,0,0,0,0,0,0,1500,0,0
2007/8/1,PLAGUE,43,0,0,0,0,0,0,0,0,0
2007/9/1,CONFLICT,3,4,8,0,188,0,0,0,1545,0
2007/9/1,DROUGHT,150,0,0,0,0,0,0,1510949,0,0
2007/9/1,FIRE,105,79,53,0,55,0,0,112,0,0
2007/9/1,FLOOD,122,3,0,0,606,1,0,939011,83691,0
2007/9/1,FOREST FIRE,2,0,0,0,0,0,0,750,0,0
2007/9/1,FROST,1,0,0,0,0,0,0,0,0,0
2007/9/1,HAILSTORM,27,3,0,0,10,0,0,135128,800,0
2007/9/1,Land slide,21,5,0,0,10,0,0,6576,14820,0
2007/9/1,OTHER,1,0,0,0,0,0,0,10000,0,0
2007/9/1,PLAGUE,517,45,0,0,0,0,0,127385,0,0
2007/9/1,RAIN,3,0,0,0,0,0,0,0,0,0
2007/9/1,STORM,1,0,0,0,0,0,0,1350,0,0
2007/10/1,FIRE,2,0,0,0,26,0,0,0,0,0
2007/10/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2007/10/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2007/10/1,Land slide,2,0,0,0,0,0,0,102,0,0
2007/10/1,PLAGUE,25,0,0,0,0,0,0,0,0,0
2007/11/1,DROUGHT,5,0,0,0,0,0,0,0,0,0
2007/11/1,FIRE,2,0,0,0,90,0,0,0,0,0
2007/11/1,FLOOD,23,4,0,0,24,0,0,2670,25419,0
2007/11/1,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
2007/11/1,FROST,1,0,0,0,0,0,0,0,0,0
2007/11/1,PLAGUE,73,0,0,0,0,0,0,0,0,0
2007/12/1,EARTHQUAKE,1,5,0,0,0,0,0,2160,0,0
2007/12/1,FIRE,4,0,0,0,12,0,0,0,0,0
2007/12/1,FLOOD,18,5,0,0,763,0,0,27815,27719,0
2007/12/1,Land slide,1,0,0,0,0,0,0,1514,0,0
2007/12/1,PLAGUE,92,0,0,0,0,0,0,0,0,0
2008/1/1,PLAGUE,68,0,0,0,0,0,0,0,0,0
2008/1/1,CONFLICT,14,0,0,0,0,0,0,3676,0,0
2008/1/1,FIRE,3,0,0,0,0,0,0,0,0,0
2008/1/1,FLOOD,5,0,0,0,29,0,0,594,0,0
2008/1/1,HAILSTORM,6,0,0,0,0,0,0,0,0,0
2008/1/1,PLAGUE,146,0,0,0,0,0,0,0,0,0
2008/1/1,THUNDERSTORM,2,1,0,0,0,0,0,0,0,0
2008/2/1,CONFLICT,2,0,0,0,0,0,0,0,0,0
2008/2/1,FIRE,8,0,0,0,0,0,0,0,0,0
2008/2/1,FLOOD,3,1,0,0,0,0,0,7,0,0
2008/2/1,HAILSTORM,21,0,0,0,23,0,0,0,0,0
2008/2/1,PLAGUE,78,0,0,0,0,0,0,0,0,0
2008/2/1,THUNDERSTORM,3,0,4,0,0,0,0,0,0,0
2008/2/1,WINDSTORM,1,0,0,0,15,0,0,246,0,0
2008/3/1,CONFLICT,1,0,0,0,0,0,0,1,0,0
2008/3/1,DROUGHT,21,0,0,0,0,0,0,59601,0,0
2008/3/1,FIRE,3,0,0,0,0,0,0,11500,0,0
2008/3/1,HAILSTORM,1,0,0,0,0,0,0,2203,0,0
2008/3/1,PLAGUE,81,0,0,0,0,0,0,0,0,0
2008/4/1,FIRE,3,1,0,0,0,0,0,176,102,0
2008/4/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2008/4/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2008/4/1,PLAGUE,182,0,0,0,0,0,0,3000,0,0
2008/4/1,THUNDERSTORM,1,0,1,0,0,0,0,0,0,0
2008/5/1,CONFLICT,1,0,0,0,0,0,0,1200,0,0
2008/5/1,FIRE,1,0,0,0,0,0,0,0,0,0
2008/5/1,PLAGUE,238,0,0,0,0,0,0,0,0,0
2008/6/1,FLOOD,1,0,0,0,0,0,0,814,0,0
2008/6/1,HAILSTORM,9,3,0,0,0,0,0,0,0,0
2008/6/1,PLAGUE,213,0,0,0,0,0,0,0,0,0
2008/6/1,THUNDERSTORM,1,3,0,0,0,0,0,0,0,0
2008/6/1,WINDSTORM,2,0,0,0,0,0,0,0,0,0
2008/7/1,FIRE,1,0,0,0,0,0,0,0,0,0
2008/7/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2008/7/1,HAILSTORM,3,0,0,0,0,0,0,0,0,0
2008/7/1,PLAGUE,162,0,0,0,0,0,0,0,0,0
2008/8/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2008/8/1,HAILSTORM,4,0,0,0,0,0,0,0,0,0
2008/8/1,Land slide,1,0,0,0,0,0,0,0,0,0
2008/8/1,PLAGUE,94,0,0,0,0,0,0,0,0,0
2008/8/1,RAIN,3,0,0,0,0,0,0,4041,0,0
2008/9/1,CONFLICT,7,6,0,0,0,0,0,5176,2700,0
2008/9/1,DROUGHT,146,0,0,0,0,0,0,1135180,300,0
2008/9/1,FIRE,82,105,18,0,0,0,0,113,40,0
2008/9/1,FLOOD,17,1,1,0,0,0,0,37582,13004,0
2008/9/1,HAILSTORM,22,0,0,0,11,0,0,0,0,0
2008/9/1,Land slide,7,0,0,0,0,0,0,14030,0,0
2008/9/1,PLAGUE,604,0,0,0,0,0,0,22276,0,0
2008/9/1,RAIN,5,4,0,0,0,0,0,10141,0,0
2008/9/1,STORM,2,0,0,0,0,0,0,550,0,0
2008/9/1,WINDSTORM,1,0,0,0,0,0,0,0,0,0
2008/10/1,FIRE,4,1,0,0,0,0,0,0,0,0
2008/10/1,HAILSTORM,6,0,0,0,67,0,0,0,0,0
2008/10/1,PLAGUE,117,0,0,0,0,0,0,0,0,0
2008/10/1,THUNDERSTORM,1,0,0,0,0,0,0,0,0,0
2008/11/1,CONFLICT,8,0,0,0,0,0,0,0,0,0
2008/11/1,FIRE,2,19,0,0,0,0,0,15,15,0
2008/11/1,FLOOD,2,0,0,0,0,0,0,181,0,0
2008/11/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2008/11/1,HAILSTORM,5,0,0,0,4,0,0,0,0,0
2008/11/1,PLAGUE,175,4,0,0,0,0,0,0,0,0
2008/11/1,RAIN,1,0,0,0,0,0,0,0,0,0
2008/11/1,WINDSTORM,1,0,0,0,0,0,0,0,0,0
2008/12/1,CONFLICT,5,0,0,0,0,0,0,5487,0,0
2008/12/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2008/12/1,FIRE,5,2,0,0,1,0,0,8,8,0
2008/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2008/12/1,HAILSTORM,7,0,0,0,0,0,0,0,0,0
2008/12/1,Land slide,1,0,0,0,5,0,0,0,0,0
2008/12/1,PLAGUE,115,0,0,0,0,0,0,0,0,0
2008/12/1,THUNDERSTORM,1,0,0,0,3,0,0,0,0,0
2009/1/1,CONFLICT,1,0,0,0,0,0,0,0,0,0
2009/1/1,FIRE,2,0,0,0,0,0,0,0,0,0
2009/1/1,PLAGUE,50,0,0,0,0,0,0,0,0,0
2009/2/1,FIRE,3,4,0,0,0,0,0,33,12,0
2009/2/1,PLAGUE,38,0,0,0,0,0,0,0,0,0
2009/3/1,FIRE,4,0,0,0,24,0,0,0,0,0
2009/3/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2009/3/1,PLAGUE,56,0,0,0,0,0,0,0,0,0
2009/3/1,THUNDERSTORM,1,0,0,0,0,0,0,0,0,0
2009/4/1,FIRE,1,0,0,0,3,0,0,0,0,0
2009/4/1,PLAGUE,32,0,0,0,0,0,0,0,0,0
2009/5/1,FIRE,7,0,0,0,47,0,0,28,0,0
2009/5/1,FLOOD,1,0,0,0,39,0,0,124,124,0
2009/5/1,Land slide,1,0,0,0,0,0,0,0,0,0
2009/5/1,PLAGUE,10,0,0,0,0,0,0,0,0,0
2009/6/1,FIRE,2,0,0,0,0,0,0,42,0,0
2009/6/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2009/6/1,PLAGUE,14,0,0,0,0,0,0,0,0,0
2009/6/1,WINDSTORM,3,0,0,0,0,0,0,0,0,0
2009/7/1,FIRE,1,0,0,0,0,0,0,0,0,0
2009/7/1,PLAGUE,13,0,0,0,0,0,0,0,0,0
2009/8/1,PLAGUE,7,0,0,0,0,0,0,0,0,0
2009/9/1,CONFLICT,4,0,0,0,0,0,0,0,0,0
2009/9/1,DROUGHT,43,0,0,0,0,0,0,192487,0,0
2009/9/1,FIRE,9,0,0,0,0,0,0,45,0,0
2009/9/1,FLOOD,9,1,0,0,0,0,0,7568,0,0
2009/9/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2009/9/1,Land slide,1,0,0,0,0,0,0,0,0,0
2009/9/1,PLAGUE,43,1,0,0,0,0,0,2,0,0
2009/9/1,RAIN,2,0,0,0,0,0,0,50650,0,0
2009/9/1,WINDSTORM,2,0,0,0,0,0,0,0,0,0
2009/10/1,FIRE,8,0,0,0,0,0,0,10,0,0
2009/10/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2009/10/1,PLAGUE,4,0,0,0,0,0,0,0,0,0
2009/11/1,FIRE,12,0,0,0,0,0,0,86,0,0
2009/11/1,PLAGUE,2,0,0,0,0,0,0,0,0,0
2009/12/1,FIRE,9,0,0,0,1,0,0,6,0,0
2009/12/1,PLAGUE,9,0,0,0,0,0,0,0,0,0
2010/1/1,DROUGHT,9,0,0,0,0,0,0,0,0,0
2010/1/1,FLOOD,13,0,29,0,0,0,0,0,0,0
2010/1/1,OTHER,7,0,0,0,0,0,0,0,0,0
2010/1/1,PLAGUE,476,0,346,0,0,0,0,0,0,0
2010/1/1,FIRE,15,0,0,0,0,0,0,18,0,0
2010/1/1,FLOOD,2,0,0,0,0,0,0,5994,0,0
2010/1/1,Land slide,1,17,0,0,0,0,0,3332,0,0
2010/2/1,FIRE,11,0,0,0,0,0,0,16,0,0
2010/3/1,Building slide,1,0,0,0,0,0,0,3,0,0
2010/3/1,FIRE,8,0,0,0,0,0,0,20,0,0
2010/3/1,FLOOD,1,0,0,0,0,0,0,9200,2213,0
2010/4/1,FIRE,6,0,0,0,0,0,0,12,0,0
2010/4/1,FLOOD,14,0,0,0,0,0,0,42750,6005,0
2010/5/1,FIRE,3,0,0,0,0,0,0,3,0,0
2010/5/1,FLOOD,1,0,0,0,0,0,0,4600,0,0
2010/6/1,FIRE,8,0,0,0,0,0,0,11,0,0
2010/6/1,FLOOD,1,0,0,0,0,0,0,4450,0,0
2010/6/1,Land slide,1,7,0,0,0,0,0,0,0,0
2010/7/1,FIRE,3,0,0,0,0,0,0,4,0,0
2010/7/1,FLOOD,30,7,0,0,0,0,0,163630,33552,0
2010/8/1,FIRE,5,0,0,0,0,0,0,3,0,0
2010/8/1,FLOOD,107,4,0,0,246,85,0,750083,51333,0
2010/8/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2010/8/1,Land slide,5,25,0,0,0,0,0,13176,0,0
2010/8/1,RAIN,2,0,0,0,0,0,0,0,0,0
2010/9/1,FIRE,3,0,0,0,0,0,0,3,0,0
2010/10/1,FIRE,12,0,0,0,0,0,0,39,0,0
2010/11/1,FIRE,10,0,0,0,0,0,0,13,0,0
2010/11/1,FLOOD,1,0,0,0,0,0,0,10135,0,0
2010/12/1,FIRE,5,0,0,0,0,0,0,5,0,0
2010/12/1,FLOOD,1,2,0,0,0,0,0,11885,9875,0
2011/1/1,DROUGHT,9,0,0,0,0,0,0,0,0,0
2011/1/1,FLOOD,12,29,27,0,0,0,0,0,0,0
2011/1/1,OTHER,7,0,0,0,0,0,0,0,0,0
2011/1/1,PLAGUE,425,0,0,0,0,0,0,0,0,0
2011/1/1,FIRE,19,0,0,0,0,0,0,39,0,0
2011/2/1,FIRE,13,0,0,0,0,0,0,27,0,0
2011/3/1,FIRE,16,0,0,0,0,0,0,74,0,0
2011/4/1,FIRE,12,0,0,0,0,0,0,21,0,0
2011/5/1,FIRE,3,0,0,0,0,0,0,2,0,0
2011/7/1,FIRE,3,0,0,0,0,0,0,7,0,0
2011/8/1,FIRE,2,0,0,0,0,0,0,2,0,0
2011/12/1,FIRE,2,0,0,0,0,0,0,2,0,0
2012/1/1,DROUGHT,10,0,0,0,0,0,0,0,0,0
2012/1/1,FLOOD,16,15,39,0,0,0,0,0,0,0
2012/1/1,Land slide,1,3,0,0,0,0,0,0,0,0
2012/1/1,OTHER,9,42,0,0,0,0,0,0,0,0
2012/1/1,PLAGUE,6,3,424,0,0,0,0,0,0,0
2012/1/1,THUNDERSTORM,3,9,0,0,0,0,0,0,0,0
2012/3/1,CONFLICT,3,0,0,0,0,0,0,6642,0,0
2012/7/1,FLOOD,1,0,0,0,0,0,0,1272,0,0
2012/9/1,FIRE,1,0,0,0,28,0,0,139,0,0
2012/10/1,FIRE,1,0,0,0,8,0,0,52,0,0
2012/12/1,DROUGHT,1,0,0,0,0,0,0,762,0,0
2013/1/1,CONFLICT,5,27,20,2,0,0,0,0,0,0
2013/1/1,DROUGHT,203,0,0,0,0,0,0,0,0,0
2013/1/1,FLOOD,2,6,0,0,0,0,0,0,0,0
2013/1/1,HAILSTORM,17,0,0,0,0,0,0,0,0,0
2013/1/1,Land slide,2,26,0,0,0,0,0,0,0,0
2013/1/1,OTHER,10,20,0,0,0,0,0,0,0,0
2013/1/1,PLAGUE,4,3,393,0,0,0,0,0,0,0
2013/6/1,Land slide,3,0,0,0,0,0,0,1426,0,0
2013/6/1,WINDSTORM,1,0,0,0,0,0,0,720,0,0
2013/8/1,Land slide,1,0,0,0,0,0,0,269,0,0
2014/1/1,CONFLICT,2,6,1,5,0,0,0,0,0,0
2014/1/1,DROUGHT,108,0,0,0,0,0,0,0,0,0
2014/1/1,FIRE,2,8,0,0,0,34,0,0,0,0
2014/1/1,FLOOD,22,17,83,0,0,131,0,0,0,0
2014/1/1,HAILSTORM,1,3,0,0,0,0,0,0,0,0
2014/1/1,Land slide,9,32,0,0,0,53,0,0,0,0
2014/1/1,OTHER,10,46,0,0,0,0,0,0,0,0
2014/1/1,PLAGUE,5,2,66,0,0,0,0,0,0,0
2014/1/1,THUNDERSTORM,4,6,0,0,0,0,0,0,0,0
2014/9/1,CONFLICT,1,3,0,0,0,0,0,0,0,0
2015/1/1,CONFLICT,5,114,28,0,1222,0,0,0,0,0
2015/1/1,DROUGHT,208,0,0,0,0,0,0,0,0,0
2015/1/1,FIRE,11,22,0,0,0,1579,0,0,0,0
2015/1/1,FLOOD,8,26,36,0,0,6,0,0,0,0
2015/1/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2015/1/1,Land slide,2,3,0,0,0,0,0,0,0,0
2015/1/1,OTHER,11,23,0,0,0,0,0,0,0,0
2015/1/1,PLAGUE,7,6,810,0,0,0,0,0,0,0
2015/1/1,RAIN,2,8,0,0,0,0,0,0,0,0
2015/1/1,THUNDERSTORM,2,2,0,0,0,0,0,0,0,0
2016/1/1,CONFLICT,8,242,106,185,923,34,0,0,0,0
2016/1/1,DROUGHT,10,0,0,0,0,0,0,0,0,0
2016/1/1,FIRE,1,54,0,0,0,0,0,0,0,0
2016/1/1,FLOOD,13,6,43,0,0,0,0,0,0,0
2016/1/1,OTHER,15,24,0,0,0,0,0,0,0,0
2016/1/1,THUNDERSTORM,1,3,0,0,0,0,0,0,0,0
2017/1/1,CONFLICT,34,7,2,18,2418,3427,0,0,0,0
2017/1/1,DROUGHT,11,0,0,0,0,0,0,0,0,0
2017/1/1,FIRE,3,46,0,0,0,0,0,0,0,0
2017/1/1,FLOOD,3,36,0,0,0,0,0,0,0,0
2017/1/1,HAILSTORM,3,0,0,0,0,0,0,0,0,0
2017/1/1,Land slide,2,4,0,0,0,0,0,0,0,0
2017/1/1,OTHER,17,45,220,0,0,0,0,0,0,0
2017/1/1,PLAGUE,6,3,211,0,0,0,0,0,0,0
2017/1/1,RAIN,1,3,0,0,0,0,0,0,0,0
2017/1/1,THUNDERSTORM,11,23,12,0,0,0,0,0,0,0
2017/9/1,CONFLICT,2,0,0,0,85415,0,0,0,0,0
2017/9/1,FLOOD,11,0,54,0,0,0,0,0,0,0
2017/11/1,CONFLICT,11,0,0,0,156471,0,0,0,0,0
2018/1/1,CONFLICT,35,10,10,0,48397,9895,0,0,0,0
2018/1/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2018/1/1,FIRE,3,65,4,0,0,0,0,0,0,0
2018/1/1,FLOOD,3,1,0,0,0,0,0,0,0,0
2018/1/1,Land slide,4,33,0,0,0,270,0,0,0,0
2018/1/1,OTHER,15,65,0,0,0,0,0,0,0,0
2018/1/1,PLAGUE,2,0,85,0,0,0,0,0,0,0
2018/5/1,FLOOD,3,0,0,0,0,150,0,0,0,0
2019/1/1,CONFLICT,44,51,130,0,427,4762,0,0,0,0
2019/1/1,DROUGHT,13,0,0,0,0,10,0,0,0,0
2019/1/1,FIRE,5,92,0,0,0,0,0,0,0,0
2019/1/1,FLOOD,14,16,0,0,0,0,0,0,0,0
2019/1/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2019/1/1,Land slide,17,47,0,0,0,384,0,0,0,0
2019/1/1,OTHER,16,113,0,0,0,0,0,0,0,0
2019/1/1,PLAGUE,1,0,20000,0,0,0,0,0,0,0
2019/1/1,RAIN,3,9,0,0,0,0,0,0,0,0
2019/9/1,FLOOD,9,0,52,0,0,0,0,0,0,0
2019/10/1,CONFLICT,7,0,0,0,0,0,0,0,0,0
2019/10/1,FLOOD,22,0,57,0,0,0,0,0,0,0
2019/12/1,CONFLICT,1,0,0,0,523,0,0,0,0,0
2020/1/1,CONFLICT,3,2,2645,0,0,0,0,0,0,0
2020/1/1,Land slide,1,4,0,0,0,0,0,0,0,0
2020/1/1,Livestock Disease Outbreak,22,0,0,0,0,0,0,0,0,0
2020/2/1,CONFLICT,1,12,40,0,0,1135,0,0,0,0
2020/2/1,FIRE,2,0,246,0,0,0,0,0,0,0
2020/2/1,FLOOD,5,0,9921,0,0,0,0,0,0,0
2020/2/1,Livestock Disease Outbreak,20,0,0,0,0,0,0,0,0,0
2020/3/1,FIRE,3,0,89,0,0,0,0,0,0,0
2020/3/1,HAILSTORM,1,4,0,0,0,0,0,0,0,0
2020/3/1,Livestock Disease Outbreak,34,0,0,0,0,0,0,0,0,0
2020/4/1,DROUGHT,8,0,0,0,0,0,0,0,0,0
2020/4/1,FLOOD,7,14,831,0,52,55,0,0,0,0
2020/4/1,Land slide,13,12,1025,0,0,0,0,0,0,0
2020/4/1,Livestock Disease Outbreak,22,0,0,0,0,0,0,0,0,0
2020/5/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2020/5/1,FLOOD,3,3,11823,0,0,0,0,0,0,0
2020/5/1,Land slide,9,21,1584,0,0,0,0,0,0,0
2020/5/1,Livestock Disease Outbreak,35,0,0,0,0,0,0,0,0,0
2020/6/1,Covid-19,1,0,4,0,0,0,0,0,0,0
2020/6/1,Livestock Disease Outbreak,6,0,0,0,0,0,0,0,0,0
2020/6/1,OTHER,15,68,952,0,0,0,0,0,0,0
2020/7/1,CONFLICT,1,5,0,0,0,0,0,0,0,0
2020/7/1,FLOOD,1,5,0,0,0,0,0,0,0,0
