Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2012/5/1,CYCLONE,2,0,0,0,0,0,0,0,0,0
2012/5/1,FIRE,56,1,0,0,70,23,294,0,0,0
2012/5/1,LANDSLIDE,1,0,0,0,0,0,6,0,0,0
2012/5/1,STORM,48,0,0,0,342,96,2068,0,0,0
2012/5/1,THUNDER LIGHTING STROKE,21,27,0,0,0,0,12,0,0,0
2012/5/1,URBAN FIRE,6,0,0,0,10,0,0,0,0,0
2012/6/1,BUILDING COLLAPSE,1,0,0,0,0,3,20,0,0,0
2012/6/1,FIRE,20,0,0,0,18,0,52,0,0,0
2012/6/1,FLOOD,2,0,0,0,14,0,64,0,0,0
2012/6/1,LANDSLIDE,2,4,0,0,0,0,8,0,0,0
2012/6/1,RIVERBANK EROSION,4,0,0,0,116,51,270,0,239,270
2012/6/1,STORM,19,0,8,0,86,12,300,0,0,0
2012/6/1,THUNDER LIGHTING STROKE,7,10,0,0,0,0,3,0,0,0
2012/6/1,URBAN FIRE,2,0,0,0,0,2,0,0,0,0
2012/7/1,CYCLONE,4,0,0,0,0,0,28,0,0,0
2012/7/1,FIRE,16,0,0,0,24,11,142,0,0,0
2012/7/1,FLOOD,50,0,0,0,70,489,2247,0,0,2014
2012/7/1,OTHER,2,4,0,0,2,0,0,0,0,0
2012/7/1,STORM,20,0,0,0,70,288,965,0,0,0
2012/8/1,FIRE,16,0,0,0,8,9,54,0,0,0
2012/8/1,FLOOD,58,0,0,0,18936,34213,103380,0,0,127704
2012/8/1,LANDSLIDE,3,4,0,0,6,0,25,0,0,0
2012/8/1,RIVERBANK EROSION,4,0,0,0,604,0,2312,0,0,0
2012/8/1,STORM,48,0,0,0,100,66,720,0,0,0
2012/8/1,THUNDER LIGHTING STROKE,2,2,0,0,0,0,0,0,0,0
2012/8/1,URBAN FIRE,2,0,0,0,2,0,0,0,0,0
2012/9/1,FIRE,7,0,0,0,1,7,19,0,0,0
2012/9/1,FLOOD,16,0,0,0,6,104,3504,0,0,0
2012/9/1,RIVERBANK EROSION,8,0,0,0,104,0,478,0,0,0
2012/9/1,STORM,8,0,0,0,6,0,34,0,0,0
2012/9/1,THUNDER LIGHTING STROKE,2,2,14,0,0,0,0,0,0,0
2012/10/1,FIRE,12,0,0,0,20,8,120,0,0,0
2012/10/1,FLOOD,4,0,0,0,682,0,3194,0,0,68
2012/10/1,RIVERBANK EROSION,9,0,0,0,61,0,303,0,0,0
2012/10/1,URBAN FIRE,2,0,0,0,0,0,0,0,0,0
2012/11/1,EARTHQUAKE,9,12,72,0,0,1732,14416,0,0,8280
2012/11/1,FIRE,15,0,0,0,13,57,349,0,0,0
2012/11/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2012/11/1,STORM,2,0,0,0,2,0,6,0,0,0
2012/11/1,URBAN FIRE,2,0,0,0,2,0,0,0,0,0
2012/12/1,EARTHQUAKE,10,0,0,0,66,0,2298,0,0,272
2012/12/1,FIRE,23,6,0,0,53,8,334,0,0,0
2012/12/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2013/1/1,FIRE,1,0,0,0,0,0,0,0,0,0
2013/1/1,FLOOD,8,0,0,0,0,0,0,0,0,0
2013/1/1,LAND SUBSIDENCE,2,0,0,0,0,0,0,0,0,0
2013/1/1,OTHER,4,0,0,0,12,0,54,0,0,0
2013/1/1,FIRE,362,19,36,0,292,431,3144,0,0,0
2013/1/1,FOREST FIRE,2,0,0,0,2,0,0,0,0,0
2013/1/1,RIVERBANK EROSION,1,0,0,0,0,0,0,0,0,0
2013/1/1,STORM,2,0,0,0,0,80,0,0,0,0
2013/1/1,URBAN FIRE,2,0,0,0,0,0,0,0,0,0
2013/2/1,FIRE,441,27,60,0,462,923,5904,69,0,0
2013/2/1,FOREST FIRE,2,0,0,0,14,0,82,0,0,0
2013/2/1,RIVERBANK EROSION,7,0,0,0,136,0,841,0,0,287
2013/2/1,STORM,2,0,0,0,0,982,4714,0,0,0
2013/2/1,URBAN FIRE,2,0,0,0,0,0,0,0,0,0
2013/3/1,FIRE,662,11,20,0,358,3321,14277,109,0,0
2013/3/1,FLOOD,2,0,0,0,0,26,106,0,0,0
2013/3/1,FOREST FIRE,8,2,0,0,10,0,30,0,0,0
2013/3/1,LANDSLIDE,1,0,0,0,0,46,0,196,0,0
2013/3/1,RIVERBANK EROSION,4,0,0,0,220,0,336,0,0,106
2013/3/1,STORM,7,0,0,0,0,72,120,368,0,104
2013/3/1,URBAN FIRE,2,0,0,0,2,0,0,0,0,0
2013/4/1,FIRE,556,56,16,0,732,1242,9015,63,0,3
2013/4/1,FOREST FIRE,8,0,0,0,108,8,426,0,0,0
2013/4/1,STORM,21,9,2,0,98,65,386,835,0,0
2013/4/1,THUNDER LIGHTING STROKE,5,1,10,0,0,2,0,0,0,0
2013/5/1,FIRE,249,5,10,0,170,584,1752,1,0,0
2013/5/1,FLOOD,2,0,0,0,0,120,0,586,0,0
2013/5/1,LANDSLIDE,3,22,3,0,0,0,0,0,0,0
2013/5/1,STORM,117,30,2,0,449,1172,3177,2309,0,28
2013/5/1,THUNDER LIGHTING STROKE,18,15,0,0,0,0,2,0,0,0
2013/6/1,FIRE,199,7,39,0,143,213,1611,5,0,0
2013/6/1,FLOOD,6,0,0,0,3,0,1,0,0,0
2013/6/1,RIVERBANK EROSION,2,0,0,0,82,0,264,0,0,0
2013/6/1,STORM,7,0,1,0,0,18,0,86,0,0
2013/6/1,THUNDER LIGHTING STROKE,16,16,0,0,0,0,0,0,0,0
2013/7/1,CYCLONE,2,0,0,0,6,0,40,0,0,0
2013/7/1,FIRE,170,2,21,0,38,85,381,3,0,0
2013/7/1,FLOOD,85,0,0,0,0,1208,5612,0,0,71316
2013/7/1,LANDSLIDE,1,0,0,0,0,0,0,20,0,0
2013/7/1,RIVERBANK EROSION,9,0,0,0,811,0,3024,0,0,0
2013/7/1,STORM,16,1,0,0,48,7,255,30,0,0
2013/7/1,URBAN FIRE,2,0,0,0,0,0,0,0,0,0
2013/8/1,BUILDING COLLAPSE,1,3,0,0,0,0,0,0,0,0
2013/8/1,FIRE,139,0,11,0,157,82,1467,0,0,0
2013/8/1,FLOOD,29,2,0,0,1544,3700,27504,354,0,3050
2013/8/1,LANDSLIDE,5,0,0,0,5,22,27,10,0,0
2013/8/1,RIVERBANK EROSION,4,0,0,0,230,0,1204,0,0,0
2013/8/1,STORM,17,0,0,0,0,5,0,125,0,0
2013/8/1,THUNDER LIGHTING STROKE,14,14,0,0,0,0,0,0,0,0
2013/9/1,EARTHQUAKE,4,0,0,0,0,0,0,0,0,0
2013/9/1,FIRE,146,2,4,0,27,79,249,2,0,0
2013/9/1,FLOOD,69,0,0,9,7640,14072,123273,2136,0,20214
2013/9/1,LANDSLIDE,2,0,0,0,4,0,10,0,0,0
2013/9/1,RIVERBANK EROSION,12,0,0,0,34,0,406,0,0,0
2013/9/1,RIVER FLOOD,2,0,0,0,0,0,0,0,0,0
2013/9/1,STORM,3,0,0,0,0,1,0,0,112,0
2013/9/1,THUNDER LIGHTING STROKE,30,40,0,0,0,0,0,0,0,0
2013/10/1,FIRE,188,5,6,0,33,172,1314,0,0,0
2013/10/1,FLOOD,19,6,0,0,0,9087,1790,0,0,35380
2013/10/1,LANDSLIDE,1,0,0,0,0,30,0,113,0,0
2013/10/1,RIVERBANK EROSION,2,0,0,0,4,0,160,0,0,0
2013/10/1,STORM,1,0,0,0,0,0,895,0,0,0
2013/10/1,THUNDER LIGHTING STROKE,11,15,0,0,0,0,0,0,0,0
2013/11/1,FIRE,215,16,54,0,15,79,243,1,0,0
2013/11/1,FLOOD,5,0,0,0,1223,364,6015,0,0,1544
2013/11/1,THUNDER LIGHTING STROKE,16,20,0,0,0,0,0,0,0,0
2013/11/1,TORNADO,1,0,0,0,6,15,74,0,0,0
2013/12/1,FIRE,287,22,9,0,602,444,6947,60,0,0
2013/12/1,RIVERBANK EROSION,2,0,0,0,12,0,70,0,0,0
2013/12/1,STORM,1,0,0,0,0,41,159,0,0,0
2013/12/1,URBAN FIRE,4,0,0,0,0,0,0,0,0,0
2014/1/1,FLOOD,8,0,0,0,0,0,0,0,0,0
2014/1/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2014/1/1,OTHER,1,0,0,0,0,0,17,0,0,0
2014/1/1,FIRE,204,8,21,0,685,57,3192,23,0,0
2014/1/1,FOREST FIRE,1,0,0,0,2,0,0,0,0,0
2014/2/1,FIRE,213,6,3,0,438,61,1331,276,0,0
2014/2/1,RIVERBANK EROSION,2,0,0,0,10,0,70,0,0,0
2014/3/1,FIRE,306,11,24,0,1313,73526,5549,41,0,0
2014/3/1,FOREST FIRE,4,0,0,0,0,0,0,0,0,0
2014/3/1,URBAN FIRE,2,0,0,0,2,0,0,0,0,0
2014/4/1,FIRE,300,18,21,0,842,457,5060,642,0,0
2014/4/1,FOREST FIRE,1,0,0,0,5,0,27,0,0,0
2014/4/1,STORM,67,0,0,0,869,1599,8740,510,0,0
2014/4/1,THUNDER LIGHTING STROKE,15,15,0,0,0,0,0,0,0,0
2014/5/1,FIRE,164,6,6,0,648,26,2539,106,0,0
2014/5/1,LANDSLIDE,2,0,0,0,156,0,0,0,0,0
2014/5/1,RIVERBANK EROSION,5,0,0,0,290,0,1255,0,0,0
2014/5/1,STORM,97,6,1,0,463,1992,5914,4277,0,23
2014/5/1,THUNDER LIGHTING STROKE,52,54,0,0,0,0,0,0,0,0
2014/6/1,FIRE,70,3,15,0,88,0,320,0,0,0
2014/6/1,FLOOD,4,2,0,0,109,0,461,0,0,0
2014/6/1,RIVERBANK EROSION,4,0,0,0,208,0,894,0,0,0
2014/6/1,STORM,8,0,0,0,192,28,1324,76,0,0
2014/6/1,THUNDER LIGHTING STROKE,56,62,0,0,0,0,0,0,0,0
2014/7/1,FIRE,72,0,5,0,70,1,23,0,0,0
2014/7/1,FLOOD,27,0,0,0,104,1154,5550,0,0,0
2014/7/1,LANDSLIDE,37,0,0,0,12,1,104,0,14,0
2014/7/1,RIVERBANK EROSION,3,0,0,0,32,0,165,0,0,0
2014/7/1,STORM,28,6,28,0,136,462,1450,612,0,0
2014/7/1,THUNDER LIGHTING STROKE,12,14,0,0,0,0,0,0,0,0
2014/8/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
2014/8/1,FIRE,82,5,8,0,57,0,91,0,0,0
2014/8/1,FLOOD,38,0,0,0,1246,11220,20616,0,0,51618
2014/8/1,LANDSLIDE,7,3,0,0,13,10,61,60,0,0
2014/8/1,RIVERBANK EROSION,37,0,0,0,570,10,2674,0,574,54
2014/8/1,RIVER FLOOD,2,0,0,0,0,0,0,0,0,0
2014/8/1,STORM,15,0,0,0,84,187,462,783,0,0
2014/8/1,THUNDER LIGHTING STROKE,8,10,0,0,0,0,2,0,0,0
2014/8/1,URBAN FIRE,2,0,0,0,0,2,0,0,0,0
2014/9/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
2014/9/1,FIRE,68,1,4,0,87,2,296,3,0,0
2014/9/1,FLOOD,20,12,8,0,518,5529,21620,0,0,2040
2014/9/1,LANDSLIDE,2,0,0,0,2,0,2,0,0,0
2014/9/1,OTHER,1,1,0,0,0,0,0,0,0,0
2014/9/1,RIVERBANK EROSION,13,0,0,0,330,0,1464,0,0,0
2014/9/1,STORM,4,0,0,0,2,42,6,216,0,0
2014/9/1,THUNDER LIGHTING STROKE,14,14,0,0,0,0,0,0,0,0
2014/10/1,FIRE,130,3,18,0,72,2,136,0,0,0
2014/10/1,FLOOD,12,0,0,0,66,64,5444,0,0,2424
2014/10/1,LANDSLIDE,2,0,0,0,0,0,18,0,0,0
2014/10/1,RIVERBANK EROSION,8,0,0,0,210,570,1804,0,0,0
2014/10/1,RIVER FLOOD,2,0,0,0,0,0,0,0,0,0
2014/10/1,STORM,19,4,0,0,264,88,1310,96,0,0
2014/10/1,THUNDER LIGHTING STROKE,20,20,0,0,0,0,0,0,0,0
2014/11/1,FIRE,123,1,2,0,138,11,341,3,0,0
2014/11/1,INDUSTRIAL FIRE,1,0,1,0,0,0,0,0,0,0
2014/11/1,RIVERBANK EROSION,2,0,0,0,44,0,160,0,0,0
2014/11/1,STORM,16,0,4,0,76,484,410,792,0,0
2014/11/1,THUNDER LIGHTING STROKE,25,28,0,0,0,0,0,0,0,0
2014/11/1,URBAN FIRE,2,0,0,0,10,0,0,32,0,32
2014/12/1,FIRE,169,8,18,0,293,4,805,8,0,0
2014/12/1,RIVERBANK EROSION,4,0,0,0,66,34,432,0,0,0
2015/1/1,FLOOD,38,0,0,0,0,0,0,0,0,0
2015/1/1,LANDSLIDE,28,0,0,0,0,0,0,0,0,0
2015/1/1,LAND SUBSIDENCE,34,0,0,0,0,0,0,0,0,0
2015/1/1,RIVERBANK EROSION,6,0,0,0,0,0,0,0,0,0
2015/1/1,FIRE,372,10,35,0,512,12,2605,19,0,0
2015/1/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2015/1/1,RIVERBANK EROSION,4,0,0,0,84,0,420,0,0,0
2015/1/1,STORM,1,0,0,0,173,0,676,0,0,0
2015/1/1,URBAN FIRE,6,0,0,0,2,4,0,0,0,0
2015/2/1,EPIDEMIC/PANDEMIC,4,0,0,0,0,0,70,0,0,0
2015/2/1,FIRE,443,5,25,0,1829,32,7927,125,0,0
2015/2/1,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
2015/2/1,STORM,1,0,0,0,0,2,0,7,0,0
2015/2/1,URBAN FIRE,2,0,0,0,0,0,0,16,0,16
2015/3/1,EPIDEMIC/PANDEMIC,6,6,0,0,0,0,1194,0,0,0
2015/3/1,FIRE,625,20,37,0,1291,93,4627,354,0,0
2015/3/1,FOREST FIRE,7,0,0,0,2,0,0,0,0,0
2015/3/1,STORM,9,0,0,0,72,0,332,0,0,0
2015/3/1,THUNDER LIGHTING STROKE,6,6,0,0,0,0,0,0,0,0
2015/3/1,URBAN FIRE,4,0,0,0,2,0,0,0,0,0
2015/4/1,FIRE,389,11,21,0,875,3,4612,0,0,0
2015/4/1,FLOOD,3,0,0,0,0,66,154,0,0,0
2015/4/1,FOREST FIRE,6,2,0,0,28,0,0,0,0,0
2015/4/1,LANDSLIDE,2,0,0,0,12,0,12,0,0,0
2015/4/1,STORM,191,0,0,0,1433,2672,7970,13455,0,222
2015/4/1,THUNDER LIGHTING STROKE,25,25,0,0,0,0,0,0,0,0
2015/4/1,URBAN FIRE,2,0,0,0,4,0,0,0,0,0
2015/5/1,EPIDEMIC/PANDEMIC,2,0,0,0,0,0,48,0,0,0
2015/5/1,FIRE,249,6,9,0,445,53,2956,179,0,0
2015/5/1,FLOOD,5,0,0,0,0,0,0,0,0,0
2015/5/1,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
2015/5/1,INDUSTRIAL FIRE,2,0,0,0,46,0,150,0,0,0
2015/5/1,RIVER FLOOD,2,0,0,0,0,0,0,0,0,0
2015/5/1,STORM,135,0,0,0,2676,611,10707,2553,0,0
2015/5/1,THUNDER LIGHTING STROKE,43,43,0,0,0,0,0,0,0,0
2015/5/1,URBAN FIRE,2,0,0,0,0,0,0,0,0,0
2015/6/1,FIRE,182,4,21,0,189,3,616,0,0,0
2015/6/1,FLOOD,10,0,0,0,450,0,2598,0,0,778
2015/6/1,LANDSLIDE,10,8,0,0,20,38,208,162,0,0
2015/6/1,RIVERBANK EROSION,24,8,0,0,786,67,3868,0,0,0
2015/6/1,STORM,46,0,0,0,344,372,1928,1158,0,0
2015/6/1,THUNDER LIGHTING STROKE,41,43,0,0,0,0,0,0,0,0
2015/7/1,BUILDING COLLAPSE,1,0,0,0,0,0,0,0,0,0
2015/7/1,FIRE,93,3,4,0,50,4,131,18,0,0
2015/7/1,FLASH FLOOD,314,162,0,12,65474,645468,96805,2215915,0,0
2015/7/1,FLOOD,312,70,0,0,22283,92913,38568,61950,0,86924
2015/7/1,INDUSTRIAL FIRE,2,0,0,0,2,0,0,0,0,0
2015/7/1,LANDSLIDE,268,38,0,0,5890,179,9575,180,0,0
2015/7/1,LAND SUBSIDENCE,10,0,0,0,20,52,398,0,0,0
2015/7/1,RIVERBANK EROSION,23,0,0,0,799,0,3480,0,0,0
2015/7/1,RIVER FLOOD,62,68,0,18,3698,122619,0,880303,0,0
2015/7/1,STORM,75,0,2,0,350,1469,3653,3535,0,0
2015/7/1,THUNDER LIGHTING STROKE,24,28,0,0,0,0,0,0,0,0
2015/8/1,BUILDING COLLAPSE,2,0,0,0,0,0,0,0,0,0
2015/8/1,FIRE,121,2,25,0,85,2,173,0,0,0
2015/8/1,FLOOD,122,8,0,0,11218,300,70622,0,0,380
2015/8/1,INDUSTRIAL FIRE,2,0,0,0,6,0,0,0,0,0
2015/8/1,LANDSLIDE,11,2,0,0,4,94,348,228,0,0
2015/8/1,RIVERBANK EROSION,8,0,0,0,464,0,1392,0,0,0
2015/8/1,RIVER FLOOD,46,0,0,0,0,0,0,0,0,0
2015/8/1,STORM,44,0,0,0,20,2,87,0,0,0
2015/8/1,THUNDER LIGHTING STROKE,8,8,0,0,0,0,0,0,0,0
2015/9/1,BUILDING COLLAPSE,1,0,0,0,0,0,0,0,0,0
2015/9/1,EPIDEMIC/PANDEMIC,4,0,0,0,40,0,150,0,0,0
2015/9/1,FIRE,162,0,10,0,163,1,643,0,0,0
2015/9/1,FLOOD,24,1,0,0,711,16,1574,0,0,72
2015/9/1,INDUSTRIAL FIRE,4,0,0,0,0,0,0,0,0,0
2015/9/1,LANDSLIDE,14,0,0,0,2,59,34,572,0,0
2015/9/1,LAND SUBSIDENCE,1,0,0,0,0,0,0,0,0,0
2015/9/1,RIVERBANK EROSION,19,0,0,0,434,0,1699,0,0,0
2015/9/1,RIVER FLOOD,2,0,0,0,0,0,0,0,0,0
2015/9/1,STORM,12,0,0,0,0,51,0,348,0,0
2015/9/1,THUNDER LIGHTING STROKE,23,25,0,0,0,0,0,0,0,0
2015/10/1,FIRE,151,8,10,0,119,3,170,0,0,0
2015/10/1,FLASH FLOOD,2,0,0,0,0,14192,0,62878,0,0
2015/10/1,FLOOD,4,0,0,0,12,0,38,0,0,0
2015/10/1,LANDSLIDE,3,22,0,0,97,0,369,66,0,0
2015/10/1,RIVERBANK EROSION,23,0,0,0,298,0,1180,0,0,0
2015/10/1,STORM,3,0,0,0,30,2,146,11,0,0
2015/10/1,THUNDER LIGHTING STROKE,2,2,0,0,0,0,0,0,0,0
2015/11/1,FIRE,225,10,10,0,202,11,667,21,0,0
2015/11/1,FLASH FLOOD,2,0,0,0,0,0,0,0,0,0
2015/11/1,INDUSTRIAL FIRE,4,0,0,0,0,0,0,0,0,0
2015/11/1,RIVERBANK EROSION,5,0,0,0,56,0,242,0,0,0
2015/11/1,STORM,2,0,0,0,12,0,64,0,0,0
2015/11/1,THUNDER LIGHTING STROKE,6,6,0,0,0,0,0,0,0,0
2015/11/1,URBAN FIRE,2,0,0,0,2,0,0,0,0,0
2015/12/1,FIRE,209,11,14,0,322,11,624,28,0,0
2015/12/1,OTHER,2,4,0,0,0,0,0,0,0,0
2015/12/1,RIVERBANK EROSION,6,0,0,0,112,50,646,0,0,0
2015/12/1,URBAN FIRE,2,0,0,0,0,2,0,0,0,0
2016/1/1,FIRE,1,0,0,0,0,0,0,0,0,0
2016/1/1,FLOOD,63,0,0,0,0,0,1155,0,0,290
2016/1/1,LAND SUBSIDENCE,20,0,0,0,0,0,0,0,0,0
2016/1/1,OTHER,3,0,0,0,0,6,0,38,0,0
2016/1/1,RIVERBANK EROSION,4,0,0,0,68,0,242,0,0,0
2016/1/1,STORM,4,0,0,0,0,0,0,0,0,0
2016/1/1,WIND,2,0,0,0,0,2,0,0,0,0
2016/1/1,FIRE,73,5,2,0,206,52,1161,413,0,0
2016/1/1,FLOOD,3,6,0,0,0,0,0,0,0,0
2016/1/1,LANDSLIDE,9,8,0,0,0,13,0,92,0,0
2016/1/1,OTHER,6,0,0,0,0,0,156,498,28,0
2016/1/1,RIVERBANK EROSION,5,0,0,0,0,975,4716,0,0,2
2016/1/1,STORM,5,0,0,0,6,1,0,24,0,0
2016/1/1,THUNDER LIGHTING STROKE,6,4,0,0,0,2,0,16,0,0
2016/1/1,WIND,3,0,0,0,0,0,0,0,0,0
2016/2/1,ANIMALS/ INSECTS,2,0,2,0,0,0,0,0,0,0
2016/2/1,DROUGHT,1,0,1,0,0,0,0,0,0,0
2016/2/1,FIRE,115,0,0,0,2447,259,10375,2866,0,0
2016/2/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2016/2/1,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
2016/2/1,HEAT WAVE,1,0,1,0,0,0,0,0,0,0
2016/2/1,INDUSTRIAL FIRE,2,0,2,0,0,0,0,0,0,0
2016/2/1,LANDSLIDE,1,0,1,0,0,0,0,0,0,0
2016/2/1,LAND SUBSIDENCE,2,0,2,0,0,0,0,0,0,0
2016/2/1,OTHER,5,11,0,0,0,0,0,8824,0,0
2016/2/1,RIVERBANK EROSION,5,0,1,0,33,11,180,0,0,0
2016/2/1,THUNDER LIGHTING STROKE,1,0,1,0,0,0,0,0,0,0
2016/2/1,WIND,6,0,0,0,30,26,122,98,0,0
2016/3/1,BUILDING COLLAPSE,2,0,2,0,0,0,0,0,0,0
2016/3/1,FIRE,119,6,2,0,811,252,3910,1199,0,0
2016/3/1,OTHER,4,0,0,0,0,0,0,922,0,0
2016/3/1,RIVERBANK EROSION,1,0,0,0,0,0,0,0,0,0
2016/3/1,STORM,12,2,0,0,2,0,4,0,0,0
2016/3/1,WIND,23,0,0,0,280,300,238,1628,0,0
2016/4/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
2016/4/1,FIRE,88,0,0,0,236,72,734,506,0,0
2016/4/1,FLOOD,21,0,0,0,0,1045,0,6192,0,0
2016/4/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2016/4/1,OTHER,2,0,0,0,0,0,0,0,0,0
2016/4/1,RIVERBANK EROSION,11,0,0,0,79,52,1778,756,139,278
2016/4/1,STORM,231,56,132,0,26107,1840,153148,204,0,0
2016/4/1,THUNDER LIGHTING STROKE,8,5,0,0,0,0,0,3,0,0
2016/4/1,WIND,352,63,0,0,4331,84809,88200,204848,1790,0
2016/5/1,EPIDEMIC/PANDEMIC,2,2,0,0,0,0,50,0,0,0
2016/5/1,FIRE,99,3,20,0,631,30,4410,542,0,0
2016/5/1,FLASH FLOOD,2,4,0,0,3174,624,0,13358,0,0
2016/5/1,FLOOD,12,2,0,0,0,246,966,14,0,0
2016/5/1,LANDSLIDE,19,53,0,0,14,17,176,66,0,0
2016/5/1,OTHER,13,2,0,0,0,0,0,6520,0,0
2016/5/1,RIVERBANK EROSION,24,0,0,0,75,273,2197,260,0,206
2016/5/1,STORM,460,20,4,0,19218,15470,98817,272,0,0
2016/5/1,THUNDER LIGHTING STROKE,20,17,0,0,0,0,2,0,0,0
2016/5/1,WIND,427,11,0,0,1723,33003,67063,34732,0,0
2016/6/1,ANIMALS/ INSECTS,1,0,33,0,0,0,0,0,0,0
2016/6/1,EPIDEMIC/PANDEMIC,8,12,0,0,0,0,56,0,0,0
2016/6/1,FIRE,40,9,0,0,49,5,173,27,0,0
2016/6/1,FLOOD,67,18,0,0,115,11340,56961,3035,1096,516
2016/6/1,LANDSLIDE,24,14,0,0,111,18,646,26,0,0
2016/6/1,LAND SUBSIDENCE,1,0,0,0,0,0,0,0,0,0
2016/6/1,OTHER,16,13,0,0,0,18,7070,204,0,0
2016/6/1,RIVERBANK EROSION,35,0,0,0,79,532,2630,323,20,40
2016/6/1,STORM,29,0,0,0,14,51,89,6,0,0
2016/6/1,THUNDER LIGHTING STROKE,28,28,0,0,0,0,2,6,0,0
2016/6/1,WIND,35,4,0,0,20,166,388,510,0,0
2016/7/1,ANIMALS/ INSECTS,2,0,0,0,0,0,0,13802,0,0
2016/7/1,EPIDEMIC/PANDEMIC,6,50,0,0,0,0,598,0,0,0
2016/7/1,FIRE,25,0,0,0,59,0,272,24,0,0
2016/7/1,FLOOD,324,24,0,0,326,153920,887654,14468,0,2760
2016/7/1,LANDSLIDE,13,4,0,0,32,103,176,481,0,0
2016/7/1,OTHER,21,6,0,0,0,68,0,1844,0,0
2016/7/1,RIVERBANK EROSION,101,2,0,0,191,1428,8404,1064,0,550
2016/7/1,RIVER FLOOD,8,0,0,0,0,0,0,0,0,0
2016/7/1,STORM,36,2,0,0,24,136,628,100,0,0
2016/7/1,THUNDER LIGHTING STROKE,13,16,0,0,1,0,7,0,0,0
2016/7/1,WIND,57,2,0,0,39,839,1232,2185,0,0
2016/8/1,ANIMALS/ INSECTS,2,0,0,0,0,0,0,13802,0,0
2016/8/1,EARTHQUAKE,51,12,4,0,8,36,102,10,0,0
2016/8/1,EPIDEMIC/PANDEMIC,6,0,0,0,0,0,802,0,0,0
2016/8/1,FIRE,31,9,4,0,53,0,63,106,0,138
2016/8/1,FLOOD,403,30,6,0,1997,96990,508660,341216,15,16856
2016/8/1,LANDSLIDE,75,15,0,0,95,59,669,297,25,0
2016/8/1,OTHER,8,118,0,0,0,0,0,42,0,0
2016/8/1,RIVERBANK EROSION,93,0,0,0,1201,867,10262,277,650,915
2016/8/1,RIVER FLOOD,59,0,0,0,0,0,0,0,0,0
2016/8/1,STORM,51,4,0,0,17,380,222,1612,0,0
2016/8/1,THUNDER LIGHTING STROKE,12,11,0,0,0,0,0,0,0,0
2016/8/1,TORNADO,3,0,0,0,3,15,92,0,0,0
2016/8/1,WIND,75,13,0,0,140,812,2528,2087,0,0
2016/9/1,DESTRUCTION BY INSECTS,1,0,0,0,0,0,170,0,0,0
2016/9/1,EPIDEMIC/PANDEMIC,6,10,0,0,0,0,868,0,0,0
2016/9/1,FIRE,27,4,0,0,30,3,144,57,0,0
2016/9/1,FLOOD,58,26,0,0,16,298,294,1255,0,12
2016/9/1,LANDSLIDE,6,1,0,0,0,18,64,0,0,0
2016/9/1,LAND SUBSIDENCE,1,0,0,0,0,0,0,0,0,0
2016/9/1,OTHER,15,25,0,0,0,0,11192,0,0,0
2016/9/1,RIVERBANK EROSION,56,0,0,0,20,719,3841,26,197,26
2016/9/1,STORM,15,0,0,0,34,4,28,6,0,0
2016/9/1,THUNDER LIGHTING STROKE,23,19,0,0,6,2,2,0,0,0
2016/9/1,WIND,18,0,0,0,4,78,296,68,0,0
2016/10/1,EPIDEMIC/PANDEMIC,2,0,0,0,0,0,50,0,0,0
2016/10/1,FIRE,29,3,2,0,30,9,158,302,0,0
2016/10/1,FLOOD,46,12,0,0,0,17,163,39,0,0
2016/10/1,LANDSLIDE,11,2,1,0,12,13,67,0,0,0
2016/10/1,OTHER,41,238,0,0,0,398,1779,4139,0,0
2016/10/1,RIVERBANK EROSION,60,0,0,0,42,374,2327,244,0,210
2016/10/1,RIVER FLOOD,2,0,0,0,0,0,0,0,0,0
2016/10/1,STORM,69,2,0,0,0,4,0,28,0,0
2016/10/1,THUNDER LIGHTING STROKE,27,23,0,0,0,0,1,0,0,0
2016/10/1,WIND,5,1,0,0,0,8,0,52,0,0
2016/11/1,FIRE,52,7,0,0,682,15,1201,124,0,0
2016/11/1,FLOOD,96,16,0,0,92,168,756,1148,0,0
2016/11/1,LANDSLIDE,9,0,0,0,58,7,287,0,0,0
2016/11/1,OTHER,18,0,0,0,1,108,2478,5582,0,0
2016/11/1,RIVERBANK EROSION,50,0,0,0,8,366,1988,134,0,118
2016/11/1,STORM,2,0,0,0,6,0,16,0,0,0
2016/11/1,THUNDER LIGHTING STROKE,11,15,0,0,0,0,0,0,0,0
2016/11/1,WIND,5,0,0,0,9,8,24,26,0,0
